"","date","Trailhead","year","week","weekend","has_sled","user.count","rating_above","rating_near","rating_below","swe","change_swe","snow_depth","change_depth","air_temp","snow_density","lag1snow","lag2snow","lag3snow","lag4snow","past2snow","past3snow","past4snow","past5snow"
"2237",2019-01-25,"Brush Creek Trailhead","w1819","Fri","weekday","no_sled",9,"3","3","2",8.3,0.1,40,0,15,20.8,0,-1,2,-2,0,-1,1,-1
"2238",2019-01-25,"Brush Creek Trailhead","w1819","Fri","weekday","sled",0,"3","3","2",8.3,0.1,40,0,15,20.8,0,-1,2,-2,0,-1,1,-1
"2239",2019-01-25,"Cement Creek","w1819","Fri","weekday","no_sled",15,"3","3","2",8.3,0.1,40,0,15,20.8,0,-1,2,-2,0,-1,1,-1
"2240",2019-01-25,"Cement Creek","w1819","Fri","weekday","sled",3,"3","3","2",8.3,0.1,40,0,15,20.8,0,-1,2,-2,0,-1,1,-1
"2241",2019-01-25,"Gothic Rd","w1819","Fri","weekday","no_sled",88,"3","3","2",8.3,0.1,40,0,15,20.8,0,-1,2,-2,0,-1,1,-1
"2242",2019-01-25,"Gothic Rd","w1819","Fri","weekday","sled",0,"3","3","2",8.3,0.1,40,0,15,20.8,0,-1,2,-2,0,-1,1,-1
"2243",2019-01-25,"Kebler","w1819","Fri","weekday","no_sled",0,"3","3","2",8.3,0.1,40,0,15,20.8,0,-1,2,-2,0,-1,1,-1
"2244",2019-01-25,"Kebler","w1819","Fri","weekday","sled",0,"3","3","2",8.3,0.1,40,0,15,20.8,0,-1,2,-2,0,-1,1,-1
"2245",2019-01-25,"Slate River Rd","w1819","Fri","weekday","no_sled",28,"3","3","2",8.3,0.1,40,0,15,20.8,0,-1,2,-2,0,-1,1,-1
"2246",2019-01-25,"Slate River Rd","w1819","Fri","weekday","sled",5,"3","3","2",8.3,0.1,40,0,15,20.8,0,-1,2,-2,0,-1,1,-1
"2247",2019-01-25,"Snodgrass","w1819","Fri","weekday","no_sled",75,"3","3","2",8.3,0.1,40,0,15,20.8,0,-1,2,-2,0,-1,1,-1
"2248",2019-01-25,"Snodgrass","w1819","Fri","weekday","sled",9,"3","3","2",8.3,0.1,40,0,15,20.8,0,-1,2,-2,0,-1,1,-1
"2249",2019-01-25,"Washington Gulch","w1819","Fri","weekday","no_sled",0,"3","3","2",8.3,0.1,40,0,15,20.8,0,-1,2,-2,0,-1,1,-1
"2250",2019-01-25,"Washington Gulch","w1819","Fri","weekday","sled",1,"3","3","2",8.3,0.1,40,0,15,20.8,0,-1,2,-2,0,-1,1,-1
"2251",2019-01-26,"Brush Creek Trailhead","w1819","Sat","weekend","no_sled",26,"3","3","2",8.3,0,39,-1,19,21.3,0,0,-1,2,-1,-1,-2,0
"2252",2019-01-26,"Brush Creek Trailhead","w1819","Sat","weekend","sled",0,"3","3","2",8.3,0,39,-1,19,21.3,0,0,-1,2,-1,-1,-2,0
"2253",2019-01-26,"Cement Creek","w1819","Sat","weekend","no_sled",41,"3","3","2",8.3,0,39,-1,19,21.3,0,0,-1,2,-1,-1,-2,0
"2254",2019-01-26,"Cement Creek","w1819","Sat","weekend","sled",8,"3","3","2",8.3,0,39,-1,19,21.3,0,0,-1,2,-1,-1,-2,0
"2255",2019-01-26,"Gothic Rd","w1819","Sat","weekend","no_sled",117,"3","3","2",8.3,0,39,-1,19,21.3,0,0,-1,2,-1,-1,-2,0
"2256",2019-01-26,"Gothic Rd","w1819","Sat","weekend","sled",3,"3","3","2",8.3,0,39,-1,19,21.3,0,0,-1,2,-1,-1,-2,0
"2257",2019-01-26,"Kebler","w1819","Sat","weekend","no_sled",0,"3","3","2",8.3,0,39,-1,19,21.3,0,0,-1,2,-1,-1,-2,0
"2258",2019-01-26,"Kebler","w1819","Sat","weekend","sled",0,"3","3","2",8.3,0,39,-1,19,21.3,0,0,-1,2,-1,-1,-2,0
"2259",2019-01-26,"Slate River Rd","w1819","Sat","weekend","no_sled",45,"3","3","2",8.3,0,39,-1,19,21.3,0,0,-1,2,-1,-1,-2,0
"2260",2019-01-26,"Slate River Rd","w1819","Sat","weekend","sled",26,"3","3","2",8.3,0,39,-1,19,21.3,0,0,-1,2,-1,-1,-2,0
"2261",2019-01-26,"Snodgrass","w1819","Sat","weekend","no_sled",109,"3","3","2",8.3,0,39,-1,19,21.3,0,0,-1,2,-1,-1,-2,0
"2262",2019-01-26,"Snodgrass","w1819","Sat","weekend","sled",3,"3","3","2",8.3,0,39,-1,19,21.3,0,0,-1,2,-1,-1,-2,0
"2263",2019-01-26,"Washington Gulch","w1819","Sat","weekend","no_sled",0,"3","3","2",8.3,0,39,-1,19,21.3,0,0,-1,2,-1,-1,-2,0
"2264",2019-01-26,"Washington Gulch","w1819","Sat","weekend","sled",0,"3","3","2",8.3,0,39,-1,19,21.3,0,0,-1,2,-1,-1,-2,0
"2265",2019-01-27,"Brush Creek Trailhead","w1819","Sun","weekend","no_sled",15,"3","3","2",8.3,0,38,-1,24,21.8,-1,0,0,-1,-2,-2,-2,-3
"2266",2019-01-27,"Brush Creek Trailhead","w1819","Sun","weekend","sled",0,"3","3","2",8.3,0,38,-1,24,21.8,-1,0,0,-1,-2,-2,-2,-3
"2267",2019-01-27,"Cement Creek","w1819","Sun","weekend","no_sled",29,"3","3","2",8.3,0,38,-1,24,21.8,-1,0,0,-1,-2,-2,-2,-3
"2268",2019-01-27,"Cement Creek","w1819","Sun","weekend","sled",4,"3","3","2",8.3,0,38,-1,24,21.8,-1,0,0,-1,-2,-2,-2,-3
"2269",2019-01-27,"Gothic Rd","w1819","Sun","weekend","no_sled",63,"3","3","2",8.3,0,38,-1,24,21.8,-1,0,0,-1,-2,-2,-2,-3
"2270",2019-01-27,"Gothic Rd","w1819","Sun","weekend","sled",0,"3","3","2",8.3,0,38,-1,24,21.8,-1,0,0,-1,-2,-2,-2,-3
"2271",2019-01-27,"Kebler","w1819","Sun","weekend","no_sled",0,"3","3","2",8.3,0,38,-1,24,21.8,-1,0,0,-1,-2,-2,-2,-3
"2272",2019-01-27,"Kebler","w1819","Sun","weekend","sled",0,"3","3","2",8.3,0,38,-1,24,21.8,-1,0,0,-1,-2,-2,-2,-3
"2273",2019-01-27,"Slate River Rd","w1819","Sun","weekend","no_sled",19,"3","3","2",8.3,0,38,-1,24,21.8,-1,0,0,-1,-2,-2,-2,-3
"2274",2019-01-27,"Slate River Rd","w1819","Sun","weekend","sled",10,"3","3","2",8.3,0,38,-1,24,21.8,-1,0,0,-1,-2,-2,-2,-3
"2275",2019-01-27,"Snodgrass","w1819","Sun","weekend","no_sled",87,"3","3","2",8.3,0,38,-1,24,21.8,-1,0,0,-1,-2,-2,-2,-3
"2276",2019-01-27,"Snodgrass","w1819","Sun","weekend","sled",0,"3","3","2",8.3,0,38,-1,24,21.8,-1,0,0,-1,-2,-2,-2,-3
"2277",2019-01-27,"Washington Gulch","w1819","Sun","weekend","no_sled",0,"3","3","2",8.3,0,38,-1,24,21.8,-1,0,0,-1,-2,-2,-2,-3
"2278",2019-01-27,"Washington Gulch","w1819","Sun","weekend","sled",0,"3","3","2",8.3,0,38,-1,24,21.8,-1,0,0,-1,-2,-2,-2,-3
"2279",2019-01-28,"Brush Creek Trailhead","w1819","Mon","weekday","no_sled",5,"2","2","2",8.3,0,38,0,17,21.8,-1,-1,0,0,-1,-2,-2,-2
"2280",2019-01-28,"Brush Creek Trailhead","w1819","Mon","weekday","sled",0,"2","2","2",8.3,0,38,0,17,21.8,-1,-1,0,0,-1,-2,-2,-2
"2281",2019-01-28,"Cement Creek","w1819","Mon","weekday","no_sled",8,"2","2","2",8.3,0,38,0,17,21.8,-1,-1,0,0,-1,-2,-2,-2
"2282",2019-01-28,"Cement Creek","w1819","Mon","weekday","sled",4,"2","2","2",8.3,0,38,0,17,21.8,-1,-1,0,0,-1,-2,-2,-2
"2283",2019-01-28,"Gothic Rd","w1819","Mon","weekday","no_sled",3,"2","2","2",8.3,0,38,0,17,21.8,-1,-1,0,0,-1,-2,-2,-2
"2284",2019-01-28,"Gothic Rd","w1819","Mon","weekday","sled",0,"2","2","2",8.3,0,38,0,17,21.8,-1,-1,0,0,-1,-2,-2,-2
"2285",2019-01-28,"Kebler","w1819","Mon","weekday","no_sled",0,"2","2","2",8.3,0,38,0,17,21.8,-1,-1,0,0,-1,-2,-2,-2
"2286",2019-01-28,"Kebler","w1819","Mon","weekday","sled",0,"2","2","2",8.3,0,38,0,17,21.8,-1,-1,0,0,-1,-2,-2,-2
"2287",2019-01-28,"Slate River Rd","w1819","Mon","weekday","no_sled",2,"2","2","2",8.3,0,38,0,17,21.8,-1,-1,0,0,-1,-2,-2,-2
"2288",2019-01-28,"Slate River Rd","w1819","Mon","weekday","sled",2,"2","2","2",8.3,0,38,0,17,21.8,-1,-1,0,0,-1,-2,-2,-2
"2289",2019-01-28,"Snodgrass","w1819","Mon","weekday","no_sled",13,"2","2","2",8.3,0,38,0,17,21.8,-1,-1,0,0,-1,-2,-2,-2
"2290",2019-01-28,"Snodgrass","w1819","Mon","weekday","sled",0,"2","2","2",8.3,0,38,0,17,21.8,-1,-1,0,0,-1,-2,-2,-2
"2291",2019-01-28,"Washington Gulch","w1819","Mon","weekday","no_sled",0,"2","2","2",8.3,0,38,0,17,21.8,-1,-1,0,0,-1,-2,-2,-2
"2292",2019-01-28,"Washington Gulch","w1819","Mon","weekday","sled",0,"2","2","2",8.3,0,38,0,17,21.8,-1,-1,0,0,-1,-2,-2,-2
"2293",2019-01-29,"Brush Creek Trailhead","w1819","Tue","weekday","no_sled",0,"2","2","2",8.3,0,38,0,16,21.8,0,-1,-1,0,0,-1,-2,-2
"2294",2019-01-29,"Brush Creek Trailhead","w1819","Tue","weekday","sled",0,"2","2","2",8.3,0,38,0,16,21.8,0,-1,-1,0,0,-1,-2,-2
"2295",2019-01-29,"Cement Creek","w1819","Tue","weekday","no_sled",13,"2","2","2",8.3,0,38,0,16,21.8,0,-1,-1,0,0,-1,-2,-2
"2296",2019-01-29,"Cement Creek","w1819","Tue","weekday","sled",3,"2","2","2",8.3,0,38,0,16,21.8,0,-1,-1,0,0,-1,-2,-2
"2297",2019-01-29,"Gothic Rd","w1819","Tue","weekday","no_sled",0,"2","2","2",8.3,0,38,0,16,21.8,0,-1,-1,0,0,-1,-2,-2
"2298",2019-01-29,"Gothic Rd","w1819","Tue","weekday","sled",0,"2","2","2",8.3,0,38,0,16,21.8,0,-1,-1,0,0,-1,-2,-2
"2299",2019-01-29,"Kebler","w1819","Tue","weekday","no_sled",0,"2","2","2",8.3,0,38,0,16,21.8,0,-1,-1,0,0,-1,-2,-2
"2300",2019-01-29,"Kebler","w1819","Tue","weekday","sled",79,"2","2","2",8.3,0,38,0,16,21.8,0,-1,-1,0,0,-1,-2,-2
"2301",2019-01-29,"Slate River Rd","w1819","Tue","weekday","no_sled",0,"2","2","2",8.3,0,38,0,16,21.8,0,-1,-1,0,0,-1,-2,-2
"2302",2019-01-29,"Slate River Rd","w1819","Tue","weekday","sled",0,"2","2","2",8.3,0,38,0,16,21.8,0,-1,-1,0,0,-1,-2,-2
"2303",2019-01-29,"Snodgrass","w1819","Tue","weekday","no_sled",40,"2","2","2",8.3,0,38,0,16,21.8,0,-1,-1,0,0,-1,-2,-2
"2304",2019-01-29,"Snodgrass","w1819","Tue","weekday","sled",0,"2","2","2",8.3,0,38,0,16,21.8,0,-1,-1,0,0,-1,-2,-2
"2305",2019-01-29,"Washington Gulch","w1819","Tue","weekday","no_sled",0,"2","2","2",8.3,0,38,0,16,21.8,0,-1,-1,0,0,-1,-2,-2
"2306",2019-01-29,"Washington Gulch","w1819","Tue","weekday","sled",0,"2","2","2",8.3,0,38,0,16,21.8,0,-1,-1,0,0,-1,-2,-2
"2307",2019-01-30,"Brush Creek Trailhead","w1819","Wed","weekday","no_sled",0,"2","2","1",8.3,0,37,-1,20,22.4,0,0,-1,-1,-1,-1,-2,-3
"2308",2019-01-30,"Brush Creek Trailhead","w1819","Wed","weekday","sled",0,"2","2","1",8.3,0,37,-1,20,22.4,0,0,-1,-1,-1,-1,-2,-3
"2309",2019-01-30,"Cement Creek","w1819","Wed","weekday","no_sled",12,"2","2","1",8.3,0,37,-1,20,22.4,0,0,-1,-1,-1,-1,-2,-3
"2310",2019-01-30,"Cement Creek","w1819","Wed","weekday","sled",3,"2","2","1",8.3,0,37,-1,20,22.4,0,0,-1,-1,-1,-1,-2,-3
"2311",2019-01-30,"Gothic Rd","w1819","Wed","weekday","no_sled",0,"2","2","1",8.3,0,37,-1,20,22.4,0,0,-1,-1,-1,-1,-2,-3
"2312",2019-01-30,"Gothic Rd","w1819","Wed","weekday","sled",0,"2","2","1",8.3,0,37,-1,20,22.4,0,0,-1,-1,-1,-1,-2,-3
"2313",2019-01-30,"Kebler","w1819","Wed","weekday","no_sled",4,"2","2","1",8.3,0,37,-1,20,22.4,0,0,-1,-1,-1,-1,-2,-3
"2314",2019-01-30,"Kebler","w1819","Wed","weekday","sled",86,"2","2","1",8.3,0,37,-1,20,22.4,0,0,-1,-1,-1,-1,-2,-3
"2315",2019-01-30,"Slate River Rd","w1819","Wed","weekday","no_sled",0,"2","2","1",8.3,0,37,-1,20,22.4,0,0,-1,-1,-1,-1,-2,-3
"2316",2019-01-30,"Slate River Rd","w1819","Wed","weekday","sled",0,"2","2","1",8.3,0,37,-1,20,22.4,0,0,-1,-1,-1,-1,-2,-3
"2317",2019-01-30,"Snodgrass","w1819","Wed","weekday","no_sled",41,"2","2","1",8.3,0,37,-1,20,22.4,0,0,-1,-1,-1,-1,-2,-3
"2318",2019-01-30,"Snodgrass","w1819","Wed","weekday","sled",2,"2","2","1",8.3,0,37,-1,20,22.4,0,0,-1,-1,-1,-1,-2,-3
"2319",2019-01-30,"Washington Gulch","w1819","Wed","weekday","no_sled",0,"2","2","1",8.3,0,37,-1,20,22.4,0,0,-1,-1,-1,-1,-2,-3
"2320",2019-01-30,"Washington Gulch","w1819","Wed","weekday","sled",0,"2","2","1",8.3,0,37,-1,20,22.4,0,0,-1,-1,-1,-1,-2,-3
"2321",2019-01-31,"Brush Creek Trailhead","w1819","Thu","weekday","no_sled",0,"2","2","1",8.3,0,36,-1,24,23.1,-1,0,0,-1,-2,-2,-2,-3
"2322",2019-01-31,"Brush Creek Trailhead","w1819","Thu","weekday","sled",0,"2","2","1",8.3,0,36,-1,24,23.1,-1,0,0,-1,-2,-2,-2,-3
"2323",2019-01-31,"Cement Creek","w1819","Thu","weekday","no_sled",9,"2","2","1",8.3,0,36,-1,24,23.1,-1,0,0,-1,-2,-2,-2,-3
"2324",2019-01-31,"Cement Creek","w1819","Thu","weekday","sled",1,"2","2","1",8.3,0,36,-1,24,23.1,-1,0,0,-1,-2,-2,-2,-3
"2325",2019-01-31,"Gothic Rd","w1819","Thu","weekday","no_sled",0,"2","2","1",8.3,0,36,-1,24,23.1,-1,0,0,-1,-2,-2,-2,-3
"2326",2019-01-31,"Gothic Rd","w1819","Thu","weekday","sled",0,"2","2","1",8.3,0,36,-1,24,23.1,-1,0,0,-1,-2,-2,-2,-3
"2327",2019-01-31,"Kebler","w1819","Thu","weekday","no_sled",3,"2","2","1",8.3,0,36,-1,24,23.1,-1,0,0,-1,-2,-2,-2,-3
"2328",2019-01-31,"Kebler","w1819","Thu","weekday","sled",111,"2","2","1",8.3,0,36,-1,24,23.1,-1,0,0,-1,-2,-2,-2,-3
"2329",2019-01-31,"Slate River Rd","w1819","Thu","weekday","no_sled",0,"2","2","1",8.3,0,36,-1,24,23.1,-1,0,0,-1,-2,-2,-2,-3
"2330",2019-01-31,"Slate River Rd","w1819","Thu","weekday","sled",0,"2","2","1",8.3,0,36,-1,24,23.1,-1,0,0,-1,-2,-2,-2,-3
"2331",2019-01-31,"Snodgrass","w1819","Thu","weekday","no_sled",50,"2","2","1",8.3,0,36,-1,24,23.1,-1,0,0,-1,-2,-2,-2,-3
"2332",2019-01-31,"Snodgrass","w1819","Thu","weekday","sled",0,"2","2","1",8.3,0,36,-1,24,23.1,-1,0,0,-1,-2,-2,-2,-3
"2333",2019-01-31,"Washington Gulch","w1819","Thu","weekday","no_sled",0,"2","2","1",8.3,0,36,-1,24,23.1,-1,0,0,-1,-2,-2,-2,-3
"2334",2019-01-31,"Washington Gulch","w1819","Thu","weekday","sled",0,"2","2","1",8.3,0,36,-1,24,23.1,-1,0,0,-1,-2,-2,-2,-3
"2335",2019-02-01,"Brush Creek Trailhead","w1819","Fri","weekday","no_sled",5,"2","2","1",8.3,0,36,0,25,23.1,-1,-1,0,0,-1,-2,-2,-2
"2336",2019-02-01,"Brush Creek Trailhead","w1819","Fri","weekday","sled",0,"2","2","1",8.3,0,36,0,25,23.1,-1,-1,0,0,-1,-2,-2,-2
"2337",2019-02-01,"Cement Creek","w1819","Fri","weekday","no_sled",26,"2","2","1",8.3,0,36,0,25,23.1,-1,-1,0,0,-1,-2,-2,-2
"2338",2019-02-01,"Cement Creek","w1819","Fri","weekday","sled",2,"2","2","1",8.3,0,36,0,25,23.1,-1,-1,0,0,-1,-2,-2,-2
"2339",2019-02-01,"Gothic Rd","w1819","Fri","weekday","no_sled",7,"2","2","1",8.3,0,36,0,25,23.1,-1,-1,0,0,-1,-2,-2,-2
"2340",2019-02-01,"Gothic Rd","w1819","Fri","weekday","sled",0,"2","2","1",8.3,0,36,0,25,23.1,-1,-1,0,0,-1,-2,-2,-2
"2341",2019-02-01,"Kebler","w1819","Fri","weekday","no_sled",1,"2","2","1",8.3,0,36,0,25,23.1,-1,-1,0,0,-1,-2,-2,-2
"2342",2019-02-01,"Kebler","w1819","Fri","weekday","sled",107,"2","2","1",8.3,0,36,0,25,23.1,-1,-1,0,0,-1,-2,-2,-2
"2343",2019-02-01,"Slate River Rd","w1819","Fri","weekday","no_sled",12,"2","2","1",8.3,0,36,0,25,23.1,-1,-1,0,0,-1,-2,-2,-2
"2344",2019-02-01,"Slate River Rd","w1819","Fri","weekday","sled",0,"2","2","1",8.3,0,36,0,25,23.1,-1,-1,0,0,-1,-2,-2,-2
"2345",2019-02-01,"Snodgrass","w1819","Fri","weekday","no_sled",67,"2","2","1",8.3,0,36,0,25,23.1,-1,-1,0,0,-1,-2,-2,-2
"2346",2019-02-01,"Snodgrass","w1819","Fri","weekday","sled",0,"2","2","1",8.3,0,36,0,25,23.1,-1,-1,0,0,-1,-2,-2,-2
"2347",2019-02-01,"Washington Gulch","w1819","Fri","weekday","no_sled",0,"2","2","1",8.3,0,36,0,25,23.1,-1,-1,0,0,-1,-2,-2,-2
"2348",2019-02-01,"Washington Gulch","w1819","Fri","weekday","sled",0,"2","2","1",8.3,0,36,0,25,23.1,-1,-1,0,0,-1,-2,-2,-2
"2349",2019-02-02,"Brush Creek Trailhead","w1819","Sat","weekend","no_sled",29,"2","2","1",8.3,0,36,0,26,23.1,0,-1,-1,0,0,-1,-2,-2
"2350",2019-02-02,"Brush Creek Trailhead","w1819","Sat","weekend","sled",0,"2","2","1",8.3,0,36,0,26,23.1,0,-1,-1,0,0,-1,-2,-2
"2351",2019-02-02,"Cement Creek","w1819","Sat","weekend","no_sled",38,"2","2","1",8.3,0,36,0,26,23.1,0,-1,-1,0,0,-1,-2,-2
"2352",2019-02-02,"Cement Creek","w1819","Sat","weekend","sled",3,"2","2","1",8.3,0,36,0,26,23.1,0,-1,-1,0,0,-1,-2,-2
"2353",2019-02-02,"Gothic Rd","w1819","Sat","weekend","no_sled",81,"2","2","1",8.3,0,36,0,26,23.1,0,-1,-1,0,0,-1,-2,-2
"2354",2019-02-02,"Gothic Rd","w1819","Sat","weekend","sled",0,"2","2","1",8.3,0,36,0,26,23.1,0,-1,-1,0,0,-1,-2,-2
"2355",2019-02-02,"Kebler","w1819","Sat","weekend","no_sled",1,"2","2","1",8.3,0,36,0,26,23.1,0,-1,-1,0,0,-1,-2,-2
"2356",2019-02-02,"Kebler","w1819","Sat","weekend","sled",123,"2","2","1",8.3,0,36,0,26,23.1,0,-1,-1,0,0,-1,-2,-2
"2357",2019-02-02,"Slate River Rd","w1819","Sat","weekend","no_sled",45,"2","2","1",8.3,0,36,0,26,23.1,0,-1,-1,0,0,-1,-2,-2
"2358",2019-02-02,"Slate River Rd","w1819","Sat","weekend","sled",26,"2","2","1",8.3,0,36,0,26,23.1,0,-1,-1,0,0,-1,-2,-2
"2359",2019-02-02,"Snodgrass","w1819","Sat","weekend","no_sled",145,"2","2","1",8.3,0,36,0,26,23.1,0,-1,-1,0,0,-1,-2,-2
"2360",2019-02-02,"Snodgrass","w1819","Sat","weekend","sled",1,"2","2","1",8.3,0,36,0,26,23.1,0,-1,-1,0,0,-1,-2,-2
"2361",2019-02-02,"Washington Gulch","w1819","Sat","weekend","no_sled",0,"2","2","1",8.3,0,36,0,26,23.1,0,-1,-1,0,0,-1,-2,-2
"2362",2019-02-02,"Washington Gulch","w1819","Sat","weekend","sled",0,"2","2","1",8.3,0,36,0,26,23.1,0,-1,-1,0,0,-1,-2,-2
"2363",2019-02-03,"Brush Creek Trailhead","w1819","Sun","weekend","no_sled",8,"3","3","2",8.4,0.1,36,0,28,23.3,0,0,-1,-1,0,0,-1,-2
"2364",2019-02-03,"Brush Creek Trailhead","w1819","Sun","weekend","sled",0,"3","3","2",8.4,0.1,36,0,28,23.3,0,0,-1,-1,0,0,-1,-2
"2365",2019-02-03,"Cement Creek","w1819","Sun","weekend","no_sled",26,"3","3","2",8.4,0.1,36,0,28,23.3,0,0,-1,-1,0,0,-1,-2
"2366",2019-02-03,"Cement Creek","w1819","Sun","weekend","sled",2,"3","3","2",8.4,0.1,36,0,28,23.3,0,0,-1,-1,0,0,-1,-2
"2367",2019-02-03,"Gothic Rd","w1819","Sun","weekend","no_sled",27,"3","3","2",8.4,0.1,36,0,28,23.3,0,0,-1,-1,0,0,-1,-2
"2368",2019-02-03,"Gothic Rd","w1819","Sun","weekend","sled",0,"3","3","2",8.4,0.1,36,0,28,23.3,0,0,-1,-1,0,0,-1,-2
"2369",2019-02-03,"Kebler","w1819","Sun","weekend","no_sled",2,"3","3","2",8.4,0.1,36,0,28,23.3,0,0,-1,-1,0,0,-1,-2
"2370",2019-02-03,"Kebler","w1819","Sun","weekend","sled",66,"3","3","2",8.4,0.1,36,0,28,23.3,0,0,-1,-1,0,0,-1,-2
"2371",2019-02-03,"Slate River Rd","w1819","Sun","weekend","no_sled",11,"3","3","2",8.4,0.1,36,0,28,23.3,0,0,-1,-1,0,0,-1,-2
"2372",2019-02-03,"Slate River Rd","w1819","Sun","weekend","sled",10,"3","3","2",8.4,0.1,36,0,28,23.3,0,0,-1,-1,0,0,-1,-2
"2373",2019-02-03,"Snodgrass","w1819","Sun","weekend","no_sled",56,"3","3","2",8.4,0.1,36,0,28,23.3,0,0,-1,-1,0,0,-1,-2
"2374",2019-02-03,"Snodgrass","w1819","Sun","weekend","sled",0,"3","3","2",8.4,0.1,36,0,28,23.3,0,0,-1,-1,0,0,-1,-2
"2375",2019-02-03,"Washington Gulch","w1819","Sun","weekend","no_sled",0,"3","3","2",8.4,0.1,36,0,28,23.3,0,0,-1,-1,0,0,-1,-2
"2376",2019-02-03,"Washington Gulch","w1819","Sun","weekend","sled",0,"3","3","2",8.4,0.1,36,0,28,23.3,0,0,-1,-1,0,0,-1,-2
"2377",2019-02-04,"Brush Creek Trailhead","w1819","Mon","weekday","no_sled",4,"3","3","2",8.8,0.4,39,3,28,22.6,0,0,0,-1,3,3,3,2
"2378",2019-02-04,"Brush Creek Trailhead","w1819","Mon","weekday","sled",0,"3","3","2",8.8,0.4,39,3,28,22.6,0,0,0,-1,3,3,3,2
"2379",2019-02-04,"Cement Creek","w1819","Mon","weekday","no_sled",11,"3","3","2",8.8,0.4,39,3,28,22.6,0,0,0,-1,3,3,3,2
"2380",2019-02-04,"Cement Creek","w1819","Mon","weekday","sled",4,"3","3","2",8.8,0.4,39,3,28,22.6,0,0,0,-1,3,3,3,2
"2381",2019-02-04,"Gothic Rd","w1819","Mon","weekday","no_sled",22,"3","3","2",8.8,0.4,39,3,28,22.6,0,0,0,-1,3,3,3,2
"2382",2019-02-04,"Gothic Rd","w1819","Mon","weekday","sled",0,"3","3","2",8.8,0.4,39,3,28,22.6,0,0,0,-1,3,3,3,2
"2383",2019-02-04,"Kebler","w1819","Mon","weekday","no_sled",2,"3","3","2",8.8,0.4,39,3,28,22.6,0,0,0,-1,3,3,3,2
"2384",2019-02-04,"Kebler","w1819","Mon","weekday","sled",88,"3","3","2",8.8,0.4,39,3,28,22.6,0,0,0,-1,3,3,3,2
"2385",2019-02-04,"Slate River Rd","w1819","Mon","weekday","no_sled",15,"3","3","2",8.8,0.4,39,3,28,22.6,0,0,0,-1,3,3,3,2
"2386",2019-02-04,"Slate River Rd","w1819","Mon","weekday","sled",6,"3","3","2",8.8,0.4,39,3,28,22.6,0,0,0,-1,3,3,3,2
"2387",2019-02-04,"Snodgrass","w1819","Mon","weekday","no_sled",51,"3","3","2",8.8,0.4,39,3,28,22.6,0,0,0,-1,3,3,3,2
"2388",2019-02-04,"Snodgrass","w1819","Mon","weekday","sled",0,"3","3","2",8.8,0.4,39,3,28,22.6,0,0,0,-1,3,3,3,2
"2389",2019-02-04,"Washington Gulch","w1819","Mon","weekday","no_sled",0,"3","3","2",8.8,0.4,39,3,28,22.6,0,0,0,-1,3,3,3,2
"2390",2019-02-04,"Washington Gulch","w1819","Mon","weekday","sled",0,"3","3","2",8.8,0.4,39,3,28,22.6,0,0,0,-1,3,3,3,2
"2391",2019-02-05,"Brush Creek Trailhead","w1819","Tue","weekday","no_sled",7,"3","2","2",9,0.2,40,1,26,22.5,3,0,0,0,4,4,4,4
"2392",2019-02-05,"Brush Creek Trailhead","w1819","Tue","weekday","sled",0,"3","2","2",9,0.2,40,1,26,22.5,3,0,0,0,4,4,4,4
"2393",2019-02-05,"Cement Creek","w1819","Tue","weekday","no_sled",15,"3","2","2",9,0.2,40,1,26,22.5,3,0,0,0,4,4,4,4
"2394",2019-02-05,"Cement Creek","w1819","Tue","weekday","sled",4,"3","2","2",9,0.2,40,1,26,22.5,3,0,0,0,4,4,4,4
"2395",2019-02-05,"Gothic Rd","w1819","Tue","weekday","no_sled",6,"3","2","2",9,0.2,40,1,26,22.5,3,0,0,0,4,4,4,4
"2396",2019-02-05,"Gothic Rd","w1819","Tue","weekday","sled",0,"3","2","2",9,0.2,40,1,26,22.5,3,0,0,0,4,4,4,4
"2397",2019-02-05,"Kebler","w1819","Tue","weekday","no_sled",1,"3","2","2",9,0.2,40,1,26,22.5,3,0,0,0,4,4,4,4
"2398",2019-02-05,"Kebler","w1819","Tue","weekday","sled",55,"3","2","2",9,0.2,40,1,26,22.5,3,0,0,0,4,4,4,4
"2399",2019-02-05,"Slate River Rd","w1819","Tue","weekday","no_sled",15,"3","2","2",9,0.2,40,1,26,22.5,3,0,0,0,4,4,4,4
"2400",2019-02-05,"Slate River Rd","w1819","Tue","weekday","sled",8,"3","2","2",9,0.2,40,1,26,22.5,3,0,0,0,4,4,4,4
"2401",2019-02-05,"Snodgrass","w1819","Tue","weekday","no_sled",48,"3","2","2",9,0.2,40,1,26,22.5,3,0,0,0,4,4,4,4
"2402",2019-02-05,"Snodgrass","w1819","Tue","weekday","sled",0,"3","2","2",9,0.2,40,1,26,22.5,3,0,0,0,4,4,4,4
"2403",2019-02-05,"Washington Gulch","w1819","Tue","weekday","no_sled",2,"3","2","2",9,0.2,40,1,26,22.5,3,0,0,0,4,4,4,4
"2404",2019-02-05,"Washington Gulch","w1819","Tue","weekday","sled",0,"3","2","2",9,0.2,40,1,26,22.5,3,0,0,0,4,4,4,4
"2405",2019-02-06,"Brush Creek Trailhead","w1819","Wed","weekday","no_sled",2,"4","4","3",9,0,40,0,16,22.5,1,3,0,0,1,4,4,4
