"","date","Trailhead","year","modality","user.count","week","weekend","has_sled","Zone","rating_above","rating_near","rating_below","swe","change_swe","snow_depth","change_depth","air_temp","snow_density","lag1snow","lag2snow","lag3snow","lag4snow","past2snow","past3snow","past4snow","past5snow"
"6412",2019-01-11,"Washington Gulch","w1819","Hybrid",2,"Fri","weekday","sled","Washington Gulch","2","2","2",6.1,0.1,29,0,25,21,-1,-2,0,7,-1,-3,-3,4
"6413",2019-01-12,"Washington Gulch","w1819","Non.motorized",19,"Sat","weekend","no_sled","Washington Gulch","3","3","2",6.1,0,28,-1,21,21.8,0,-1,-2,0,-1,-2,-4,-4
"6414",2019-01-12,"Washington Gulch","w1819","Mechanized",0,"Sat","weekend","no_sled","Washington Gulch","3","3","2",6.1,0,28,-1,21,21.8,0,-1,-2,0,-1,-2,-4,-4
"6415",2019-01-12,"Washington Gulch","w1819","Motorized",3,"Sat","weekend","sled","Washington Gulch","3","3","2",6.1,0,28,-1,21,21.8,0,-1,-2,0,-1,-2,-4,-4
"6416",2019-01-12,"Washington Gulch","w1819","Hybrid",0,"Sat","weekend","sled","Washington Gulch","3","3","2",6.1,0,28,-1,21,21.8,0,-1,-2,0,-1,-2,-4,-4
"6417",2019-01-13,"Washington Gulch","w1819","Non.motorized",29,"Sun","weekend","no_sled","Washington Gulch","2","2","2",6.2,0.1,30,2,18,20.7,-1,0,-1,-2,1,1,0,-2
"6418",2019-01-13,"Washington Gulch","w1819","Mechanized",0,"Sun","weekend","no_sled","Washington Gulch","2","2","2",6.2,0.1,30,2,18,20.7,-1,0,-1,-2,1,1,0,-2
"6419",2019-01-13,"Washington Gulch","w1819","Motorized",6,"Sun","weekend","sled","Washington Gulch","2","2","2",6.2,0.1,30,2,18,20.7,-1,0,-1,-2,1,1,0,-2
"6420",2019-01-13,"Washington Gulch","w1819","Hybrid",6,"Sun","weekend","sled","Washington Gulch","2","2","2",6.2,0.1,30,2,18,20.7,-1,0,-1,-2,1,1,0,-2
"6421",2019-01-14,"Washington Gulch","w1819","Non.motorized",8,"Mon","weekday","no_sled","Washington Gulch","2","2","2",6.2,0,30,0,18,20.7,2,-1,0,-1,2,1,1,0
"6422",2019-01-14,"Washington Gulch","w1819","Mechanized",0,"Mon","weekday","no_sled","Washington Gulch","2","2","2",6.2,0,30,0,18,20.7,2,-1,0,-1,2,1,1,0
"6423",2019-01-14,"Washington Gulch","w1819","Motorized",9,"Mon","weekday","sled","Washington Gulch","2","2","2",6.2,0,30,0,18,20.7,2,-1,0,-1,2,1,1,0
"6424",2019-01-14,"Washington Gulch","w1819","Hybrid",2,"Mon","weekday","sled","Washington Gulch","2","2","2",6.2,0,30,0,18,20.7,2,-1,0,-1,2,1,1,0
"6425",2019-01-15,"Washington Gulch","w1819","Non.motorized",0,"Tue","weekday","no_sled","Washington Gulch","2","2","2",6.2,0,29,-1,24,21.4,0,2,-1,0,-1,1,0,0
"6426",2019-01-15,"Washington Gulch","w1819","Mechanized",0,"Tue","weekday","no_sled","Washington Gulch","2","2","2",6.2,0,29,-1,24,21.4,0,2,-1,0,-1,1,0,0
"6427",2019-01-15,"Washington Gulch","w1819","Motorized",0,"Tue","weekday","sled","Washington Gulch","2","2","2",6.2,0,29,-1,24,21.4,0,2,-1,0,-1,1,0,0
"6428",2019-01-15,"Washington Gulch","w1819","Hybrid",0,"Tue","weekday","sled","Washington Gulch","2","2","2",6.2,0,29,-1,24,21.4,0,2,-1,0,-1,1,0,0
"6429",2019-01-16,"Washington Gulch","w1819","Non.motorized",0,"Wed","weekday","no_sled","Washington Gulch","4","4","3",6.3,0.1,29,0,26,21.7,-1,0,2,-1,-1,-1,1,0
"6430",2019-01-16,"Washington Gulch","w1819","Mechanized",0,"Wed","weekday","no_sled","Washington Gulch","4","4","3",6.3,0.1,29,0,26,21.7,-1,0,2,-1,-1,-1,1,0
"6431",2019-01-16,"Washington Gulch","w1819","Motorized",0,"Wed","weekday","sled","Washington Gulch","4","4","3",6.3,0.1,29,0,26,21.7,-1,0,2,-1,-1,-1,1,0
"6432",2019-01-16,"Washington Gulch","w1819","Hybrid",0,"Wed","weekday","sled","Washington Gulch","4","4","3",6.3,0.1,29,0,26,21.7,-1,0,2,-1,-1,-1,1,0
"6433",2019-01-17,"Washington Gulch","w1819","Non.motorized",0,"Thu","weekday","no_sled","Washington Gulch","3","3","2",7,0.7,38,9,28,18.4,0,-1,0,2,9,8,8,10
"6434",2019-01-17,"Washington Gulch","w1819","Mechanized",0,"Thu","weekday","no_sled","Washington Gulch","3","3","2",7,0.7,38,9,28,18.4,0,-1,0,2,9,8,8,10
"6435",2019-01-17,"Washington Gulch","w1819","Motorized",0,"Thu","weekday","sled","Washington Gulch","3","3","2",7,0.7,38,9,28,18.4,0,-1,0,2,9,8,8,10
"6436",2019-01-17,"Washington Gulch","w1819","Hybrid",0,"Thu","weekday","sled","Washington Gulch","3","3","2",7,0.7,38,9,28,18.4,0,-1,0,2,9,8,8,10
"6437",2019-01-18,"Washington Gulch","w1819","Non.motorized",0,"Fri","weekday","no_sled","Washington Gulch","4","4","4",7.5,0.5,41,3,22,18.3,9,0,-1,0,12,12,11,11
"6438",2019-01-18,"Washington Gulch","w1819","Mechanized",0,"Fri","weekday","no_sled","Washington Gulch","4","4","4",7.5,0.5,41,3,22,18.3,9,0,-1,0,12,12,11,11
"6439",2019-01-18,"Washington Gulch","w1819","Motorized",0,"Fri","weekday","sled","Washington Gulch","4","4","4",7.5,0.5,41,3,22,18.3,9,0,-1,0,12,12,11,11
"6440",2019-01-18,"Washington Gulch","w1819","Hybrid",0,"Fri","weekday","sled","Washington Gulch","4","4","4",7.5,0.5,41,3,22,18.3,9,0,-1,0,12,12,11,11
"6441",2019-01-19,"Washington Gulch","w1819","Non.motorized",0,"Sat","weekend","no_sled","Washington Gulch","3","3","3",7.8,0.3,43,2,20,18.1,3,9,0,-1,5,14,14,13
"6442",2019-01-19,"Washington Gulch","w1819","Mechanized",0,"Sat","weekend","no_sled","Washington Gulch","3","3","3",7.8,0.3,43,2,20,18.1,3,9,0,-1,5,14,14,13
"6443",2019-01-19,"Washington Gulch","w1819","Motorized",0,"Sat","weekend","sled","Washington Gulch","3","3","3",7.8,0.3,43,2,20,18.1,3,9,0,-1,5,14,14,13
"6444",2019-01-19,"Washington Gulch","w1819","Hybrid",0,"Sat","weekend","sled","Washington Gulch","3","3","3",7.8,0.3,43,2,20,18.1,3,9,0,-1,5,14,14,13
"6445",2019-01-20,"Washington Gulch","w1819","Non.motorized",0,"Sun","weekend","no_sled","Washington Gulch","3","3","3",7.9,0.1,41,-2,27,19.3,2,3,9,0,0,3,12,12
"6446",2019-01-20,"Washington Gulch","w1819","Mechanized",0,"Sun","weekend","no_sled","Washington Gulch","3","3","3",7.9,0.1,41,-2,27,19.3,2,3,9,0,0,3,12,12
"6447",2019-01-20,"Washington Gulch","w1819","Motorized",0,"Sun","weekend","sled","Washington Gulch","3","3","3",7.9,0.1,41,-2,27,19.3,2,3,9,0,0,3,12,12
"6448",2019-01-20,"Washington Gulch","w1819","Hybrid",0,"Sun","weekend","sled","Washington Gulch","3","3","3",7.9,0.1,41,-2,27,19.3,2,3,9,0,0,3,12,12
"6449",2019-01-21,"Washington Gulch","w1819","Non.motorized",NA,"Mon","weekday","no_sled","Washington Gulch","3","3","3",7.9,0,39,-2,23,20.3,-2,2,3,9,-4,-2,1,10
"6450",2019-01-21,"Washington Gulch","w1819","Mechanized",NA,"Mon","weekday","no_sled","Washington Gulch","3","3","3",7.9,0,39,-2,23,20.3,-2,2,3,9,-4,-2,1,10
"6451",2019-01-21,"Washington Gulch","w1819","Motorized",NA,"Mon","weekday","sled","Washington Gulch","3","3","3",7.9,0,39,-2,23,20.3,-2,2,3,9,-4,-2,1,10
"6452",2019-01-21,"Washington Gulch","w1819","Hybrid",NA,"Mon","weekday","sled","Washington Gulch","3","3","3",7.9,0,39,-2,23,20.3,-2,2,3,9,-4,-2,1,10
"6453",2019-01-22,"Washington Gulch","w1819","Non.motorized",NA,"Tue","weekday","no_sled","Washington Gulch","3","3","3",8,0.1,41,2,12,19.5,-2,-2,2,3,0,-2,0,3
"6454",2019-01-22,"Washington Gulch","w1819","Mechanized",NA,"Tue","weekday","no_sled","Washington Gulch","3","3","3",8,0.1,41,2,12,19.5,-2,-2,2,3,0,-2,0,3
"6455",2019-01-22,"Washington Gulch","w1819","Motorized",NA,"Tue","weekday","sled","Washington Gulch","3","3","3",8,0.1,41,2,12,19.5,-2,-2,2,3,0,-2,0,3
"6456",2019-01-22,"Washington Gulch","w1819","Hybrid",NA,"Tue","weekday","sled","Washington Gulch","3","3","3",8,0.1,41,2,12,19.5,-2,-2,2,3,0,-2,0,3
"6457",2019-01-23,"Washington Gulch","w1819","Non.motorized",NA,"Wed","weekday","no_sled","Washington Gulch","3","3","2",8,0,40,-1,14,20,2,-2,-2,2,1,-1,-3,-1
"6458",2019-01-23,"Washington Gulch","w1819","Mechanized",NA,"Wed","weekday","no_sled","Washington Gulch","3","3","2",8,0,40,-1,14,20,2,-2,-2,2,1,-1,-3,-1
"6459",2019-01-23,"Washington Gulch","w1819","Motorized",NA,"Wed","weekday","sled","Washington Gulch","3","3","2",8,0,40,-1,14,20,2,-2,-2,2,1,-1,-3,-1
"6460",2019-01-23,"Washington Gulch","w1819","Hybrid",NA,"Wed","weekday","sled","Washington Gulch","3","3","2",8,0,40,-1,14,20,2,-2,-2,2,1,-1,-3,-1
"6461",2019-01-24,"Washington Gulch","w1819","Non.motorized",1,"Thu","weekday","no_sled","Washington Gulch","3","3","2",8.2,0.2,40,0,17,20.5,-1,2,-2,-2,-1,1,-1,-3
"6462",2019-01-24,"Washington Gulch","w1819","Mechanized",1,"Thu","weekday","no_sled","Washington Gulch","3","3","2",8.2,0.2,40,0,17,20.5,-1,2,-2,-2,-1,1,-1,-3
"6463",2019-01-24,"Washington Gulch","w1819","Motorized",0,"Thu","weekday","sled","Washington Gulch","3","3","2",8.2,0.2,40,0,17,20.5,-1,2,-2,-2,-1,1,-1,-3
"6464",2019-01-24,"Washington Gulch","w1819","Hybrid",0,"Thu","weekday","sled","Washington Gulch","3","3","2",8.2,0.2,40,0,17,20.5,-1,2,-2,-2,-1,1,-1,-3
"6465",2019-01-25,"Washington Gulch","w1819","Non.motorized",0,"Fri","weekday","no_sled","Washington Gulch","3","3","2",8.3,0.1,40,0,15,20.8,0,-1,2,-2,0,-1,1,-1
"6466",2019-01-25,"Washington Gulch","w1819","Mechanized",0,"Fri","weekday","no_sled","Washington Gulch","3","3","2",8.3,0.1,40,0,15,20.8,0,-1,2,-2,0,-1,1,-1
"6467",2019-01-25,"Washington Gulch","w1819","Motorized",1,"Fri","weekday","sled","Washington Gulch","3","3","2",8.3,0.1,40,0,15,20.8,0,-1,2,-2,0,-1,1,-1
"6468",2019-01-25,"Washington Gulch","w1819","Hybrid",0,"Fri","weekday","sled","Washington Gulch","3","3","2",8.3,0.1,40,0,15,20.8,0,-1,2,-2,0,-1,1,-1
"6469",2019-01-26,"Washington Gulch","w1819","Non.motorized",0,"Sat","weekend","no_sled","Washington Gulch","3","3","2",8.3,0,39,-1,19,21.3,0,0,-1,2,-1,-1,-2,0
"6470",2019-01-26,"Washington Gulch","w1819","Mechanized",0,"Sat","weekend","no_sled","Washington Gulch","3","3","2",8.3,0,39,-1,19,21.3,0,0,-1,2,-1,-1,-2,0
"6471",2019-01-26,"Washington Gulch","w1819","Motorized",0,"Sat","weekend","sled","Washington Gulch","3","3","2",8.3,0,39,-1,19,21.3,0,0,-1,2,-1,-1,-2,0
"6472",2019-01-26,"Washington Gulch","w1819","Hybrid",0,"Sat","weekend","sled","Washington Gulch","3","3","2",8.3,0,39,-1,19,21.3,0,0,-1,2,-1,-1,-2,0
"6473",2019-01-27,"Washington Gulch","w1819","Non.motorized",0,"Sun","weekend","no_sled","Washington Gulch","3","3","2",8.3,0,38,-1,24,21.8,-1,0,0,-1,-2,-2,-2,-3
"6474",2019-01-27,"Washington Gulch","w1819","Mechanized",0,"Sun","weekend","no_sled","Washington Gulch","3","3","2",8.3,0,38,-1,24,21.8,-1,0,0,-1,-2,-2,-2,-3
"6475",2019-01-27,"Washington Gulch","w1819","Motorized",0,"Sun","weekend","sled","Washington Gulch","3","3","2",8.3,0,38,-1,24,21.8,-1,0,0,-1,-2,-2,-2,-3
"6476",2019-01-27,"Washington Gulch","w1819","Hybrid",0,"Sun","weekend","sled","Washington Gulch","3","3","2",8.3,0,38,-1,24,21.8,-1,0,0,-1,-2,-2,-2,-3
"6477",2019-01-28,"Washington Gulch","w1819","Non.motorized",0,"Mon","weekday","no_sled","Washington Gulch","2","2","2",8.3,0,38,0,17,21.8,-1,-1,0,0,-1,-2,-2,-2
"6478",2019-01-28,"Washington Gulch","w1819","Mechanized",0,"Mon","weekday","no_sled","Washington Gulch","2","2","2",8.3,0,38,0,17,21.8,-1,-1,0,0,-1,-2,-2,-2
"6479",2019-01-28,"Washington Gulch","w1819","Motorized",0,"Mon","weekday","sled","Washington Gulch","2","2","2",8.3,0,38,0,17,21.8,-1,-1,0,0,-1,-2,-2,-2
"6480",2019-01-28,"Washington Gulch","w1819","Hybrid",0,"Mon","weekday","sled","Washington Gulch","2","2","2",8.3,0,38,0,17,21.8,-1,-1,0,0,-1,-2,-2,-2
"6481",2019-01-29,"Washington Gulch","w1819","Non.motorized",0,"Tue","weekday","no_sled","Washington Gulch","2","2","2",8.3,0,38,0,16,21.8,0,-1,-1,0,0,-1,-2,-2
"6482",2019-01-29,"Washington Gulch","w1819","Mechanized",0,"Tue","weekday","no_sled","Washington Gulch","2","2","2",8.3,0,38,0,16,21.8,0,-1,-1,0,0,-1,-2,-2
"6483",2019-01-29,"Washington Gulch","w1819","Motorized",0,"Tue","weekday","sled","Washington Gulch","2","2","2",8.3,0,38,0,16,21.8,0,-1,-1,0,0,-1,-2,-2
"6484",2019-01-29,"Washington Gulch","w1819","Hybrid",0,"Tue","weekday","sled","Washington Gulch","2","2","2",8.3,0,38,0,16,21.8,0,-1,-1,0,0,-1,-2,-2
"6485",2019-01-30,"Washington Gulch","w1819","Non.motorized",0,"Wed","weekday","no_sled","Washington Gulch","2","2","1",8.3,0,37,-1,20,22.4,0,0,-1,-1,-1,-1,-2,-3
"6486",2019-01-30,"Washington Gulch","w1819","Mechanized",0,"Wed","weekday","no_sled","Washington Gulch","2","2","1",8.3,0,37,-1,20,22.4,0,0,-1,-1,-1,-1,-2,-3
"6487",2019-01-30,"Washington Gulch","w1819","Motorized",0,"Wed","weekday","sled","Washington Gulch","2","2","1",8.3,0,37,-1,20,22.4,0,0,-1,-1,-1,-1,-2,-3
"6488",2019-01-30,"Washington Gulch","w1819","Hybrid",0,"Wed","weekday","sled","Washington Gulch","2","2","1",8.3,0,37,-1,20,22.4,0,0,-1,-1,-1,-1,-2,-3
"6489",2019-01-31,"Washington Gulch","w1819","Non.motorized",0,"Thu","weekday","no_sled","Washington Gulch","2","2","1",8.3,0,36,-1,24,23.1,-1,0,0,-1,-2,-2,-2,-3
"6490",2019-01-31,"Washington Gulch","w1819","Mechanized",0,"Thu","weekday","no_sled","Washington Gulch","2","2","1",8.3,0,36,-1,24,23.1,-1,0,0,-1,-2,-2,-2,-3
"6491",2019-01-31,"Washington Gulch","w1819","Motorized",0,"Thu","weekday","sled","Washington Gulch","2","2","1",8.3,0,36,-1,24,23.1,-1,0,0,-1,-2,-2,-2,-3
"6492",2019-01-31,"Washington Gulch","w1819","Hybrid",0,"Thu","weekday","sled","Washington Gulch","2","2","1",8.3,0,36,-1,24,23.1,-1,0,0,-1,-2,-2,-2,-3
"6493",2019-02-01,"Washington Gulch","w1819","Non.motorized",0,"Fri","weekday","no_sled","Washington Gulch","2","2","1",8.3,0,36,0,25,23.1,-1,-1,0,0,-1,-2,-2,-2
"6494",2019-02-01,"Washington Gulch","w1819","Mechanized",0,"Fri","weekday","no_sled","Washington Gulch","2","2","1",8.3,0,36,0,25,23.1,-1,-1,0,0,-1,-2,-2,-2
"6495",2019-02-01,"Washington Gulch","w1819","Motorized",0,"Fri","weekday","sled","Washington Gulch","2","2","1",8.3,0,36,0,25,23.1,-1,-1,0,0,-1,-2,-2,-2
"6496",2019-02-01,"Washington Gulch","w1819","Hybrid",0,"Fri","weekday","sled","Washington Gulch","2","2","1",8.3,0,36,0,25,23.1,-1,-1,0,0,-1,-2,-2,-2
"6497",2019-02-02,"Washington Gulch","w1819","Non.motorized",0,"Sat","weekend","no_sled","Washington Gulch","2","2","1",8.3,0,36,0,26,23.1,0,-1,-1,0,0,-1,-2,-2
"6498",2019-02-02,"Washington Gulch","w1819","Mechanized",0,"Sat","weekend","no_sled","Washington Gulch","2","2","1",8.3,0,36,0,26,23.1,0,-1,-1,0,0,-1,-2,-2
"6499",2019-02-02,"Washington Gulch","w1819","Motorized",0,"Sat","weekend","sled","Washington Gulch","2","2","1",8.3,0,36,0,26,23.1,0,-1,-1,0,0,-1,-2,-2
"6500",2019-02-02,"Washington Gulch","w1819","Hybrid",0,"Sat","weekend","sled","Washington Gulch","2","2","1",8.3,0,36,0,26,23.1,0,-1,-1,0,0,-1,-2,-2
"6501",2019-02-03,"Washington Gulch","w1819","Non.motorized",0,"Sun","weekend","no_sled","Washington Gulch","3","3","2",8.4,0.1,36,0,28,23.3,0,0,-1,-1,0,0,-1,-2
"6502",2019-02-03,"Washington Gulch","w1819","Mechanized",0,"Sun","weekend","no_sled","Washington Gulch","3","3","2",8.4,0.1,36,0,28,23.3,0,0,-1,-1,0,0,-1,-2
"6503",2019-02-03,"Washington Gulch","w1819","Motorized",0,"Sun","weekend","sled","Washington Gulch","3","3","2",8.4,0.1,36,0,28,23.3,0,0,-1,-1,0,0,-1,-2
"6504",2019-02-03,"Washington Gulch","w1819","Hybrid",0,"Sun","weekend","sled","Washington Gulch","3","3","2",8.4,0.1,36,0,28,23.3,0,0,-1,-1,0,0,-1,-2
"6505",2019-02-04,"Washington Gulch","w1819","Non.motorized",0,"Mon","weekday","no_sled","Washington Gulch","3","3","2",8.8,0.4,39,3,28,22.6,0,0,0,-1,3,3,3,2
"6506",2019-02-04,"Washington Gulch","w1819","Mechanized",0,"Mon","weekday","no_sled","Washington Gulch","3","3","2",8.8,0.4,39,3,28,22.6,0,0,0,-1,3,3,3,2
"6507",2019-02-04,"Washington Gulch","w1819","Motorized",0,"Mon","weekday","sled","Washington Gulch","3","3","2",8.8,0.4,39,3,28,22.6,0,0,0,-1,3,3,3,2
"6508",2019-02-04,"Washington Gulch","w1819","Hybrid",0,"Mon","weekday","sled","Washington Gulch","3","3","2",8.8,0.4,39,3,28,22.6,0,0,0,-1,3,3,3,2
"6509",2019-02-05,"Washington Gulch","w1819","Non.motorized",2,"Tue","weekday","no_sled","Washington Gulch","3","2","2",9,0.2,40,1,26,22.5,3,0,0,0,4,4,4,4
"6510",2019-02-05,"Washington Gulch","w1819","Mechanized",0,"Tue","weekday","no_sled","Washington Gulch","3","2","2",9,0.2,40,1,26,22.5,3,0,0,0,4,4,4,4
"6511",2019-02-05,"Washington Gulch","w1819","Motorized",0,"Tue","weekday","sled","Washington Gulch","3","2","2",9,0.2,40,1,26,22.5,3,0,0,0,4,4,4,4
"6512",2019-02-05,"Washington Gulch","w1819","Hybrid",0,"Tue","weekday","sled","Washington Gulch","3","2","2",9,0.2,40,1,26,22.5,3,0,0,0,4,4,4,4
"6513",2019-02-06,"Washington Gulch","w1819","Non.motorized",3,"Wed","weekday","no_sled","Washington Gulch","4","4","3",9,0,40,0,16,22.5,1,3,0,0,1,4,4,4
"6514",2019-02-06,"Washington Gulch","w1819","Mechanized",0,"Wed","weekday","no_sled","Washington Gulch","4","4","3",9,0,40,0,16,22.5,1,3,0,0,1,4,4,4
"6515",2019-02-06,"Washington Gulch","w1819","Motorized",0,"Wed","weekday","sled","Washington Gulch","4","4","3",9,0,40,0,16,22.5,1,3,0,0,1,4,4,4
"6516",2019-02-06,"Washington Gulch","w1819","Hybrid",0,"Wed","weekday","sled","Washington Gulch","4","4","3",9,0,40,0,16,22.5,1,3,0,0,1,4,4,4
"6517",2019-02-07,"Washington Gulch","w1819","Non.motorized",19,"Thu","weekday","no_sled","Washington Gulch","3","3","2",9.2,0.2,43,3,4,21.4,0,1,3,0,3,4,7,7
"6518",2019-02-07,"Washington Gulch","w1819","Mechanized",0,"Thu","weekday","no_sled","Washington Gulch","3","3","2",9.2,0.2,43,3,4,21.4,0,1,3,0,3,4,7,7
"6519",2019-02-07,"Washington Gulch","w1819","Motorized",2,"Thu","weekday","sled","Washington Gulch","3","3","2",9.2,0.2,43,3,4,21.4,0,1,3,0,3,4,7,7
"6520",2019-02-07,"Washington Gulch","w1819","Hybrid",2,"Thu","weekday","sled","Washington Gulch","3","3","2",9.2,0.2,43,3,4,21.4,0,1,3,0,3,4,7,7
"6521",2019-02-08,"Washington Gulch","w1819","Non.motorized",0,"Fri","weekday","no_sled","Washington Gulch","3","2","2",9.2,0,42,-1,10,21.9,3,0,1,3,2,2,3,6
"6522",2019-02-08,"Washington Gulch","w1819","Mechanized",0,"Fri","weekday","no_sled","Washington Gulch","3","2","2",9.2,0,42,-1,10,21.9,3,0,1,3,2,2,3,6
"6523",2019-02-08,"Washington Gulch","w1819","Motorized",0,"Fri","weekday","sled","Washington Gulch","3","2","2",9.2,0,42,-1,10,21.9,3,0,1,3,2,2,3,6
"6524",2019-02-08,"Washington Gulch","w1819","Hybrid",0,"Fri","weekday","sled","Washington Gulch","3","2","2",9.2,0,42,-1,10,21.9,3,0,1,3,2,2,3,6
"6525",2019-02-09,"Washington Gulch","w1819","Non.motorized",5,"Sat","weekend","no_sled","Washington Gulch","3","2","2",9.2,0,41,-1,20,22.4,-1,3,0,1,-2,1,1,2
"6526",2019-02-09,"Washington Gulch","w1819","Mechanized",0,"Sat","weekend","no_sled","Washington Gulch","3","2","2",9.2,0,41,-1,20,22.4,-1,3,0,1,-2,1,1,2
"6527",2019-02-09,"Washington Gulch","w1819","Motorized",0,"Sat","weekend","sled","Washington Gulch","3","2","2",9.2,0,41,-1,20,22.4,-1,3,0,1,-2,1,1,2
"6528",2019-02-09,"Washington Gulch","w1819","Hybrid",0,"Sat","weekend","sled","Washington Gulch","3","2","2",9.2,0,41,-1,20,22.4,-1,3,0,1,-2,1,1,2
"6529",2019-02-10,"Washington Gulch","w1819","Non.motorized",0,"Sun","weekend","no_sled","Washington Gulch","2","2","2",9.3,0.1,40,-1,20,23.2,-1,-1,3,0,-2,-3,0,0
"6530",2019-02-10,"Washington Gulch","w1819","Mechanized",0,"Sun","weekend","no_sled","Washington Gulch","2","2","2",9.3,0.1,40,-1,20,23.2,-1,-1,3,0,-2,-3,0,0
"6531",2019-02-10,"Washington Gulch","w1819","Motorized",0,"Sun","weekend","sled","Washington Gulch","2","2","2",9.3,0.1,40,-1,20,23.2,-1,-1,3,0,-2,-3,0,0
"6532",2019-02-10,"Washington Gulch","w1819","Hybrid",0,"Sun","weekend","sled","Washington Gulch","2","2","2",9.3,0.1,40,-1,20,23.2,-1,-1,3,0,-2,-3,0,0
"6533",2019-02-11,"Washington Gulch","w1819","Non.motorized",0,"Mon","weekday","no_sled","Washington Gulch","2","2","1",9.3,0,40,0,15,23.2,-1,-1,-1,3,-1,-2,-3,0
"6534",2019-02-11,"Washington Gulch","w1819","Mechanized",0,"Mon","weekday","no_sled","Washington Gulch","2","2","1",9.3,0,40,0,15,23.2,-1,-1,-1,3,-1,-2,-3,0
"6535",2019-02-11,"Washington Gulch","w1819","Motorized",0,"Mon","weekday","sled","Washington Gulch","2","2","1",9.3,0,40,0,15,23.2,-1,-1,-1,3,-1,-2,-3,0
"6536",2019-02-11,"Washington Gulch","w1819","Hybrid",0,"Mon","weekday","sled","Washington Gulch","2","2","1",9.3,0,40,0,15,23.2,-1,-1,-1,3,-1,-2,-3,0
"6537",2019-02-12,"Washington Gulch","w1819","Non.motorized",0,"Tue","weekday","no_sled","Washington Gulch","2","2","1",9.3,0,40,0,18,23.2,0,-1,-1,-1,0,-1,-2,-3
"6538",2019-02-12,"Washington Gulch","w1819","Mechanized",0,"Tue","weekday","no_sled","Washington Gulch","2","2","1",9.3,0,40,0,18,23.2,0,-1,-1,-1,0,-1,-2,-3
"6539",2019-02-12,"Washington Gulch","w1819","Motorized",2,"Tue","weekday","sled","Washington Gulch","2","2","1",9.3,0,40,0,18,23.2,0,-1,-1,-1,0,-1,-2,-3
"6540",2019-02-12,"Washington Gulch","w1819","Hybrid",0,"Tue","weekday","sled","Washington Gulch","2","2","1",9.3,0,40,0,18,23.2,0,-1,-1,-1,0,-1,-2,-3
"6541",2019-02-13,"Washington Gulch","w1819","Non.motorized",NA,"Wed","weekday","no_sled","Washington Gulch","2","2","1",9.4,0.1,40,0,26,23.5,0,0,-1,-1,0,0,-1,-2
"6542",2019-02-13,"Washington Gulch","w1819","Mechanized",NA,"Wed","weekday","no_sled","Washington Gulch","2","2","1",9.4,0.1,40,0,26,23.5,0,0,-1,-1,0,0,-1,-2
"6543",2019-02-13,"Washington Gulch","w1819","Motorized",NA,"Wed","weekday","sled","Washington Gulch","2","2","1",9.4,0.1,40,0,26,23.5,0,0,-1,-1,0,0,-1,-2
"6544",2019-02-13,"Washington Gulch","w1819","Hybrid",NA,"Wed","weekday","sled","Washington Gulch","2","2","1",9.4,0.1,40,0,26,23.5,0,0,-1,-1,0,0,-1,-2
"6545",2019-02-14,"Washington Gulch","w1819","Non.motorized",NA,"Thu","weekday","no_sled","Washington Gulch","3","2","2",9.7,0.3,41,1,29,23.7,0,0,0,-1,1,1,1,0
"6546",2019-02-14,"Washington Gulch","w1819","Mechanized",NA,"Thu","weekday","no_sled","Washington Gulch","3","2","2",9.7,0.3,41,1,29,23.7,0,0,0,-1,1,1,1,0
"6547",2019-02-14,"Washington Gulch","w1819","Motorized",NA,"Thu","weekday","sled","Washington Gulch","3","2","2",9.7,0.3,41,1,29,23.7,0,0,0,-1,1,1,1,0
"6548",2019-02-14,"Washington Gulch","w1819","Hybrid",NA,"Thu","weekday","sled","Washington Gulch","3","2","2",9.7,0.3,41,1,29,23.7,0,0,0,-1,1,1,1,0
"6549",2019-02-15,"Washington Gulch","w1819","Non.motorized",1,"Fri","weekday","no_sled","Washington Gulch","4","4","3",10.8,1.1,51,10,27,21.2,1,0,0,0,11,11,11,11
"6550",2019-02-15,"Washington Gulch","w1819","Mechanized",0,"Fri","weekday","no_sled","Washington Gulch","4","4","3",10.8,1.1,51,10,27,21.2,1,0,0,0,11,11,11,11
"6551",2019-02-15,"Washington Gulch","w1819","Motorized",0,"Fri","weekday","sled","Washington Gulch","4","4","3",10.8,1.1,51,10,27,21.2,1,0,0,0,11,11,11,11
"6552",2019-02-15,"Washington Gulch","w1819","Hybrid",0,"Fri","weekday","sled","Washington Gulch","4","4","3",10.8,1.1,51,10,27,21.2,1,0,0,0,11,11,11,11
"6553",2019-02-16,"Washington Gulch","w1819","Non.motorized",0,"Sat","weekend","no_sled","Washington Gulch","3","3","3",11.1,0.3,52,1,14,21.3,10,1,0,0,11,12,12,12
"6554",2019-02-16,"Washington Gulch","w1819","Mechanized",0,"Sat","weekend","no_sled","Washington Gulch","3","3","3",11.1,0.3,52,1,14,21.3,10,1,0,0,11,12,12,12
"6555",2019-02-16,"Washington Gulch","w1819","Motorized",0,"Sat","weekend","sled","Washington Gulch","3","3","3",11.1,0.3,52,1,14,21.3,10,1,0,0,11,12,12,12
"6556",2019-02-16,"Washington Gulch","w1819","Hybrid",0,"Sat","weekend","sled","Washington Gulch","3","3","3",11.1,0.3,52,1,14,21.3,10,1,0,0,11,12,12,12
