"","date","year","week","weekend","has_sled","user.count","rating_above","rating_near","rating_below","swe","change_swe","snow_depth","change_depth","air_temp","snow_density","lag1snow","lag2snow","lag3snow","lag4snow","past2snow","past3snow","past4snow","past5snow"
"735",2020-03-24,"w1920","Tue","weekday","no_sled",115,"2","2","2",13.2,0.2,53,0,32,24.9,0,-1,2,9,0,-1,1,10
"736",2020-03-24,"w1920","Tue","weekday","sled",82,"2","2","2",13.2,0.2,53,0,32,24.9,0,-1,2,9,0,-1,1,10
"737",2020-03-25,"w1920","Wed","weekday","no_sled",87,"2","2","2",13.3,0.1,51,-2,34,26.1,0,0,-1,2,-2,-2,-3,-1
"738",2020-03-25,"w1920","Wed","weekday","sled",94,"2","2","2",13.3,0.1,51,-2,34,26.1,0,0,-1,2,-2,-2,-3,-1
"739",2020-03-26,"w1920","Thu","weekday","no_sled",72,"2","2","2",13.3,0,50,-1,36,26.6,-2,0,0,-1,-3,-3,-3,-4
"740",2020-03-26,"w1920","Thu","weekday","no_sled",72,"3","3","2",13.3,0,50,-1,36,26.6,-2,0,0,-1,-3,-3,-3,-4
"741",2020-03-26,"w1920","Thu","weekday","sled",122,"2","2","2",13.3,0,50,-1,36,26.6,-2,0,0,-1,-3,-3,-3,-4
"742",2020-03-26,"w1920","Thu","weekday","sled",122,"3","3","2",13.3,0,50,-1,36,26.6,-2,0,0,-1,-3,-3,-3,-4
"743",2020-03-27,"w1920","Fri","weekday","no_sled",40,"3","3","2",13.3,0,50,0,23,26.6,-1,-2,0,0,-1,-3,-3,-3
"744",2020-03-27,"w1920","Fri","weekday","sled",64,"3","3","2",13.3,0,50,0,23,26.6,-1,-2,0,0,-1,-3,-3,-3
"745",2020-03-28,"w1920","Sat","weekend","no_sled",123,"3","3","3",13.3,0,50,0,18,26.6,0,-1,-2,0,0,-1,-3,-3
"746",2020-03-28,"w1920","Sat","weekend","sled",96,"3","3","3",13.3,0,50,0,18,26.6,0,-1,-2,0,0,-1,-3,-3
"747",2020-03-29,"w1920","Sun","weekend","no_sled",92,"2","2","2",13.3,0,49,-1,24,27.1,0,0,-1,-2,-1,-1,-2,-4
"748",2020-03-29,"w1920","Sun","weekend","sled",62,"2","2","2",13.3,0,49,-1,24,27.1,0,0,-1,-2,-1,-1,-2,-4
"749",2020-03-30,"w1920","Mon","weekday","no_sled",44,"2","2","2",13.4,0.1,49,0,29,27.3,-1,0,0,-1,-1,-1,-1,-2
"750",2020-03-30,"w1920","Mon","weekday","sled",82,"2","2","2",13.4,0.1,49,0,29,27.3,-1,0,0,-1,-1,-1,-1,-2
"751",2020-03-31,"w1920","Tue","weekday","no_sled",76,"2","2","2",13.6,0.2,51,2,35,26.7,0,-1,0,0,2,1,1,1
"752",2020-03-31,"w1920","Tue","weekday","sled",57,"2","2","2",13.6,0.2,51,2,35,26.7,0,-1,0,0,2,1,1,1
"753",2020-04-01,"w1920","Wed","weekday","no_sled",46,"2","2","2",13.6,0,47,-4,39,28.9,2,0,-1,0,-2,-2,-3,-3
"754",2020-04-01,"w1920","Wed","weekday","sled",56,"2","2","2",13.6,0,47,-4,39,28.9,2,0,-1,0,-2,-2,-3,-3
"755",2020-04-02,"w1920","Thu","weekday","no_sled",44,"2","2","2",13.6,0,46,-1,31,29.6,-4,2,0,-1,-5,-3,-3,-4
"756",2020-04-02,"w1920","Thu","weekday","sled",57,"2","2","2",13.6,0,46,-1,31,29.6,-4,2,0,-1,-5,-3,-3,-4
"757",2020-04-03,"w1920","Fri","weekday","no_sled",55,"2","2","2",13.6,0,46,0,28,29.6,-1,-4,2,0,-1,-5,-3,-3
"758",2020-04-03,"w1920","Fri","weekday","sled",26,"2","2","2",13.6,0,46,0,28,29.6,-1,-4,2,0,-1,-5,-3,-3
"759",2020-04-04,"w1920","Sat","weekend","no_sled",63,"2","2","2",13.6,0,45,-1,33,30.2,0,-1,-4,2,-1,-2,-6,-4
"760",2020-04-04,"w1920","Sat","weekend","sled",40,"2","2","2",13.6,0,45,-1,33,30.2,0,-1,-4,2,-1,-2,-6,-4
"761",2020-04-05,"w1920","Sun","weekend","no_sled",93,"2","2","3",13.6,0,45,0,38,30.2,-1,0,-1,-4,-1,-1,-2,-6
"762",2020-04-05,"w1920","Sun","weekend","sled",40,"2","2","3",13.6,0,45,0,38,30.2,-1,0,-1,-4,-1,-1,-2,-6
"763",2020-04-06,"w1920","Mon","weekday","no_sled",47,"2","2","3",13.6,0,44,-1,40,30.9,0,-1,0,-1,-1,-2,-2,-3
"764",2020-04-06,"w1920","Mon","weekday","sled",27,"2","2","3",13.6,0,44,-1,40,30.9,0,-1,0,-1,-1,-2,-2,-3
"765",2020-04-07,"w1920","Tue","weekday","no_sled",48,"2","2","3",13.4,-0.2,43,-1,39,31.2,-1,0,-1,0,-2,-2,-3,-3
"766",2020-04-07,"w1920","Tue","weekday","sled",28,"2","2","3",13.4,-0.2,43,-1,39,31.2,-1,0,-1,0,-2,-2,-3,-3
"767",2020-04-08,"w1920","Wed","weekday","no_sled",44,"2","3","3",13.3,-0.1,42,-1,40,31.7,-1,-1,0,-1,-2,-3,-3,-4
"768",2020-04-08,"w1920","Wed","weekday","sled",43,"2","3","3",13.3,-0.1,42,-1,40,31.7,-1,-1,0,-1,-2,-3,-3,-4
"769",2020-04-09,"w1920","Thu","weekday","no_sled",34,"2","3","3",13.1,-0.2,40,-2,42,32.8,-1,-1,-1,0,-3,-4,-5,-5
"770",2020-04-09,"w1920","Thu","weekday","sled",26,"2","3","3",13.1,-0.2,40,-2,42,32.8,-1,-1,-1,0,-3,-4,-5,-5
"771",2020-04-10,"w1920","Fri","weekday","no_sled",17,"3","3","3",12.9,-0.2,39,-1,38,33.1,-2,-1,-1,-1,-3,-4,-5,-6
"772",2020-04-10,"w1920","Fri","weekday","sled",16,"3","3","3",12.9,-0.2,39,-1,38,33.1,-2,-1,-1,-1,-3,-4,-5,-6
"773",2020-04-11,"w1920","Sat","weekend","no_sled",28,"2","3","3",12.9,0,39,0,36,33.1,-1,-2,-1,-1,-1,-3,-4,-5
"774",2020-04-11,"w1920","Sat","weekend","sled",61,"2","3","3",12.9,0,39,0,36,33.1,-1,-2,-1,-1,-1,-3,-4,-5
"775",2020-04-12,"w1920","Sun","weekend","no_sled",39,"2","2","2",12.8,-0.1,38,-1,29,33.7,0,-1,-2,-1,-1,-2,-4,-5
"776",2020-04-12,"w1920","Sun","weekend","sled",60,"2","2","2",12.8,-0.1,38,-1,29,33.7,0,-1,-2,-1,-1,-2,-4,-5
"777",2020-04-13,"w1920","Mon","weekday","no_sled",24,NA,NA,NA,12.9,0.1,39,1,20,33.1,-1,0,-1,-2,0,0,-1,-3
"778",2020-04-13,"w1920","Mon","weekday","sled",52,NA,NA,NA,12.9,0.1,39,1,20,33.1,-1,0,-1,-2,0,0,-1,-3
"779",2020-04-14,"w1920","Tue","weekday","no_sled",26,"2","2","2",13,0.1,39,0,18,33.3,1,-1,0,-1,1,0,0,-1
"780",2020-04-14,"w1920","Tue","weekday","sled",43,"2","2","2",13,0.1,39,0,18,33.3,1,-1,0,-1,1,0,0,-1
"781",2020-04-15,"w1920","Wed","weekday","no_sled",25,NA,NA,NA,13.2,0.2,39,0,28,33.8,0,1,-1,0,0,1,0,0
"782",2020-04-15,"w1920","Wed","weekday","sled",37,NA,NA,NA,13.2,0.2,39,0,28,33.8,0,1,-1,0,0,1,0,0
"783",2020-04-16,"w1920","Thu","weekday","no_sled",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784",2020-04-16,"w1920","Thu","weekday","sled",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785",2020-04-17,"w1920","Fri","weekday","no_sled",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786",2020-04-17,"w1920","Fri","weekday","sled",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787",2020-04-18,"w1920","Sat","weekend","no_sled",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788",2020-04-18,"w1920","Sat","weekend","sled",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789",2020-04-19,"w1920","Sun","weekend","no_sled",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790",2020-04-19,"w1920","Sun","weekend","sled",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791",2020-04-20,"w1920","Mon","weekday","no_sled",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792",2020-04-20,"w1920","Mon","weekday","sled",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793",2020-04-21,"w1920","Tue","weekday","no_sled",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794",2020-04-21,"w1920","Tue","weekday","sled",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795",2020-04-22,"w1920","Wed","weekday","no_sled",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796",2020-04-22,"w1920","Wed","weekday","sled",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797",2020-04-23,"w1920","Thu","weekday","no_sled",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798",2020-04-23,"w1920","Thu","weekday","sled",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799",2020-04-24,"w1920","Fri","weekday","no_sled",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800",2020-04-24,"w1920","Fri","weekday","sled",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801",2020-04-25,"w1920","Sat","weekend","no_sled",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802",2020-04-25,"w1920","Sat","weekend","sled",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803",2020-04-26,"w1920","Sun","weekend","no_sled",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804",2020-04-26,"w1920","Sun","weekend","sled",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805",2020-04-27,"w1920","Mon","weekday","no_sled",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806",2020-04-27,"w1920","Mon","weekday","sled",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807",2020-04-28,"w1920","Tue","weekday","no_sled",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808",2020-04-28,"w1920","Tue","weekday","sled",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809",2020-04-29,"w1920","Wed","weekday","no_sled",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810",2020-04-29,"w1920","Wed","weekday","sled",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811",2020-04-30,"w1920","Thu","weekday","no_sled",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812",2020-04-30,"w1920","Thu","weekday","sled",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813",2020-12-03,"w2021","Thu","weekday","no_sled",47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814",2020-12-03,"w2021","Thu","weekday","sled",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815",2020-12-04,"w2021","Fri","weekday","no_sled",128,NA,NA,NA,2.4,NA,11,0,29,21.8,0,0,0,0,0,0,0,0
"816",2020-12-04,"w2021","Fri","weekday","sled",11,NA,NA,NA,2.4,NA,11,0,29,21.8,0,0,0,0,0,0,0,0
"817",2020-12-05,"w2021","Sat","weekend","no_sled",274,NA,NA,NA,2.5,NA,11,0,32,22.7,0,0,0,0,0,0,0,0
"818",2020-12-05,"w2021","Sat","weekend","sled",25,NA,NA,NA,2.5,NA,11,0,32,22.7,0,0,0,0,0,0,0,0
"819",2020-12-06,"w2021","Sun","weekend","no_sled",229,NA,NA,NA,2.5,NA,11,0,30,22.7,0,0,0,0,0,0,0,0
"820",2020-12-06,"w2021","Sun","weekend","sled",16,NA,NA,NA,2.5,NA,11,0,30,22.7,0,0,0,0,0,0,0,0
"821",2020-12-07,"w2021","Mon","weekday","no_sled",125,NA,NA,NA,2.5,NA,11,0,33,22.7,0,0,0,0,0,0,0,0
"822",2020-12-07,"w2021","Mon","weekday","sled",7,NA,NA,NA,2.5,NA,11,0,33,22.7,0,0,0,0,0,0,0,0
"823",2020-12-08,"w2021","Tue","weekday","no_sled",119,NA,NA,NA,2.5,NA,11,0,34,22.7,0,0,0,0,0,0,0,0
"824",2020-12-08,"w2021","Tue","weekday","sled",3,NA,NA,NA,2.5,NA,11,0,34,22.7,0,0,0,0,0,0,0,0
"825",2020-12-09,"w2021","Wed","weekday","no_sled",99,NA,NA,NA,2.5,NA,11,0,32,22.7,0,0,0,0,0,0,0,0
"826",2020-12-09,"w2021","Wed","weekday","sled",3,NA,NA,NA,2.5,NA,11,0,32,22.7,0,0,0,0,0,0,0,0
"827",2020-12-10,"w1920","Thu","weekday","no_sled",12,NA,NA,NA,2.5,NA,11,0,28,22.7,0,0,0,0,0,0,0,0
"828",2020-12-10,"w1920","Thu","weekday","sled",2,NA,NA,NA,2.5,NA,11,0,28,22.7,0,0,0,0,0,0,0,0
"829",2020-12-10,"w2021","Thu","weekday","no_sled",91,NA,NA,NA,2.5,NA,11,0,28,22.7,0,0,0,0,0,0,0,0
"830",2020-12-10,"w2021","Thu","weekday","sled",5,NA,NA,NA,2.5,NA,11,0,28,22.7,0,0,0,0,0,0,0,0
"831",2020-12-11,"w2021","Fri","weekday","no_sled",75,NA,NA,NA,2.6,NA,12,1,20,21.7,0,0,0,0,1,1,1,1
"832",2020-12-11,"w2021","Fri","weekday","sled",34,NA,NA,NA,2.6,NA,12,1,20,21.7,0,0,0,0,1,1,1,1
"833",2020-12-12,"w2021","Sat","weekend","no_sled",220,NA,NA,NA,2.9,NA,17,5,12,17.1,1,0,0,0,6,6,6,6
"834",2020-12-12,"w2021","Sat","weekend","sled",51,NA,NA,NA,2.9,NA,17,5,12,17.1,1,0,0,0,6,6,6,6
"835",2020-12-13,"w2021","Sun","weekend","no_sled",284,NA,NA,NA,3.3,NA,19,2,10,17.4,5,1,0,0,7,8,8,8
"836",2020-12-13,"w2021","Sun","weekend","sled",109,NA,NA,NA,3.3,NA,19,2,10,17.4,5,1,0,0,7,8,8,8
"837",2020-12-14,"w2021","Mon","weekday","no_sled",117,NA,NA,NA,3.3,NA,18,-1,18,18.3,2,5,1,0,1,6,7,7
"838",2020-12-14,"w2021","Mon","weekday","sled",32,NA,NA,NA,3.3,NA,18,-1,18,18.3,2,5,1,0,1,6,7,7
"839",2020-12-15,"w2021","Tue","weekday","no_sled",151,NA,NA,NA,3.5,NA,19,1,13,18.4,-1,2,5,1,0,2,7,8
"840",2020-12-15,"w2021","Tue","weekday","sled",48,NA,NA,NA,3.5,NA,19,1,13,18.4,-1,2,5,1,0,2,7,8
"841",2020-12-16,"w2021","Wed","weekday","no_sled",141,NA,NA,NA,3.5,NA,19,0,16,18.4,1,-1,2,5,1,0,2,7
"842",2020-12-16,"w2021","Wed","weekday","sled",71,NA,NA,NA,3.5,NA,19,0,16,18.4,1,-1,2,5,1,0,2,7
"843",2020-12-17,"w2021","Thu","weekday","no_sled",182,NA,NA,NA,3.5,NA,19,0,20,18.4,0,1,-1,2,0,1,0,2
"844",2020-12-17,"w2021","Thu","weekday","sled",94,NA,NA,NA,3.5,NA,19,0,20,18.4,0,1,-1,2,0,1,0,2
"845",2020-12-18,"w2021","Fri","weekday","no_sled",209,NA,NA,NA,3.8,NA,22,3,20,17.3,0,0,1,-1,3,3,4,3
"846",2020-12-18,"w2021","Fri","weekday","sled",65,NA,NA,NA,3.8,NA,22,3,20,17.3,0,0,1,-1,3,3,4,3
"847",2020-12-19,"w2021","Sat","weekend","no_sled",383,NA,NA,NA,3.9,NA,22,0,17,17.7,3,0,0,1,3,3,3,4
"848",2020-12-19,"w2021","Sat","weekend","sled",146,NA,NA,NA,3.9,NA,22,0,17,17.7,3,0,0,1,3,3,3,4
"849",2020-12-20,"w2021","Sun","weekend","no_sled",336,NA,NA,NA,3.9,NA,21,-1,26,18.6,0,3,0,0,-1,2,2,2
"850",2020-12-20,"w2021","Sun","weekend","sled",145,NA,NA,NA,3.9,NA,21,-1,26,18.6,0,3,0,0,-1,2,2,2
"851",2020-12-21,"w2021","Mon","weekday","no_sled",179,NA,NA,NA,3.9,NA,20,-1,28,19.5,-1,0,3,0,-2,-2,1,1
"852",2020-12-21,"w2021","Mon","weekday","sled",149,NA,NA,NA,3.9,NA,20,-1,28,19.5,-1,0,3,0,-2,-2,1,1
"853",2020-12-22,"w2021","Tue","weekday","no_sled",176,NA,NA,NA,4,NA,20,0,24,20,-1,-1,0,3,-1,-2,-2,1
"854",2020-12-22,"w2021","Tue","weekday","sled",126,NA,NA,NA,4,NA,20,0,24,20,-1,-1,0,3,-1,-2,-2,1
"855",2020-12-23,"w2021","Wed","weekday","no_sled",134,NA,NA,NA,4.1,NA,22,2,6,18.6,0,-1,-1,0,2,1,0,0
"856",2020-12-23,"w2021","Wed","weekday","sled",142,NA,NA,NA,4.1,NA,22,2,6,18.6,0,-1,-1,0,2,1,0,0
"857",2020-12-24,"w2021","Thu","weekday","no_sled",212,NA,NA,NA,4.1,NA,21,-1,15,19.5,2,0,-1,-1,1,1,0,-1
"858",2020-12-24,"w2021","Thu","weekday","sled",174,NA,NA,NA,4.1,NA,21,-1,15,19.5,2,0,-1,-1,1,1,0,-1
"859",2020-12-25,"w2021","Fri","weekday","no_sled",414,NA,NA,NA,4.1,NA,20,-1,25,20.5,-1,2,0,-1,-2,0,0,-1
"860",2020-12-25,"w2021","Fri","weekday","sled",206,NA,NA,NA,4.1,NA,20,-1,25,20.5,-1,2,0,-1,-2,0,0,-1
"861",2020-12-26,"w2021","Sat","weekend","no_sled",438,NA,NA,NA,4.1,NA,20,0,26,20.5,-1,-1,2,0,-1,-2,0,0
"862",2020-12-26,"w2021","Sat","weekend","sled",230,NA,NA,NA,4.1,NA,20,0,26,20.5,-1,-1,2,0,-1,-2,0,0
"863",2020-12-27,"w2021","Sun","weekend","no_sled",349,NA,NA,NA,4.2,NA,19,-1,19,22.1,0,-1,-1,2,-1,-2,-3,-1
"864",2020-12-27,"w2021","Sun","weekend","sled",195,NA,NA,NA,4.2,NA,19,-1,19,22.1,0,-1,-1,2,-1,-2,-3,-1
"865",2020-12-28,"w2021","Mon","weekday","no_sled",235,NA,NA,NA,4.2,NA,20,1,22,21,-1,0,-1,-1,0,0,-1,-2
"866",2020-12-28,"w2021","Mon","weekday","sled",163,NA,NA,NA,4.2,NA,20,1,22,21,-1,0,-1,-1,0,0,-1,-2
"867",2020-12-29,"w2021","Tue","weekday","no_sled",318,NA,NA,NA,4.9,NA,27,7,15,18.1,1,-1,0,-1,8,7,7,6
"868",2020-12-29,"w2021","Tue","weekday","sled",191,NA,NA,NA,4.9,NA,27,7,15,18.1,1,-1,0,-1,8,7,7,6
"869",2020-12-30,"w2021","Wed","weekday","no_sled",308,NA,NA,NA,4.9,NA,26,-1,10,18.8,7,1,-1,0,6,7,6,6
"870",2020-12-30,"w2021","Wed","weekday","sled",254,NA,NA,NA,4.9,NA,26,-1,10,18.8,7,1,-1,0,6,7,6,6
"871",2020-12-31,"w2021","Thu","weekday","no_sled",499,NA,NA,NA,4.9,NA,25,-1,19,19.6,-1,7,1,-1,-2,5,6,5
"872",2020-12-31,"w2021","Thu","weekday","sled",256,NA,NA,NA,4.9,NA,25,-1,19,19.6,-1,7,1,-1,-2,5,6,5
"873",2021-01-01,"w2021","Fri","weekday","no_sled",587,NA,NA,NA,4.9,NA,24,-1,21,20.4,-1,-1,7,1,-2,-3,4,5
"874",2021-01-01,"w2021","Fri","weekday","sled",247,NA,NA,NA,4.9,NA,24,-1,21,20.4,-1,-1,7,1,-2,-3,4,5
"875",2021-01-02,"w2021","Sat","weekend","no_sled",449,NA,NA,NA,4.9,NA,23,-1,19,21.3,-1,-1,-1,7,-2,-3,-4,3
"876",2021-01-02,"w2021","Sat","weekend","sled",241,NA,NA,NA,4.9,NA,23,-1,19,21.3,-1,-1,-1,7,-2,-3,-4,3
"877",2021-01-03,"w2021","Sun","weekend","no_sled",394,NA,NA,NA,4.9,NA,23,0,21,21.3,-1,-1,-1,-1,-1,-2,-3,-4
"878",2021-01-03,"w2021","Sun","weekend","sled",160,NA,NA,NA,4.9,NA,23,0,21,21.3,-1,-1,-1,-1,-1,-2,-3,-4
"879",2021-01-04,"w2021","Mon","weekday","no_sled",177,NA,NA,NA,4.9,NA,22,-1,25,22.3,0,-1,-1,-1,-1,-2,-3,-4
"880",2021-01-04,"w2021","Mon","weekday","sled",107,NA,NA,NA,4.9,NA,22,-1,25,22.3,0,-1,-1,-1,-1,-2,-3,-4
"881",2021-01-05,"w2021","Tue","weekday","no_sled",14,NA,NA,NA,5,NA,22,0,23,22.7,-1,0,-1,-1,-1,-1,-2,-3
"882",2021-01-05,"w2021","Tue","weekday","sled",62,NA,NA,NA,5,NA,22,0,23,22.7,-1,0,-1,-1,-1,-1,-2,-3
"883",2021-01-06,"w2021","Wed","weekday","no_sled",209,NA,NA,NA,5.1,NA,24,2,18,21.2,0,-1,0,-1,2,1,1,0
"884",2021-01-06,"w2021","Wed","weekday","sled",119,NA,NA,NA,5.1,NA,24,2,18,21.2,0,-1,0,-1,2,1,1,0
"885",2021-01-07,"w2021","Thu","weekday","no_sled",235,NA,NA,NA,5.1,NA,24,0,23,21.2,2,0,-1,0,2,2,1,1
"886",2021-01-07,"w2021","Thu","weekday","sled",126,NA,NA,NA,5.1,NA,24,0,23,21.2,2,0,-1,0,2,2,1,1
"887",2021-01-08,"w2021","Fri","weekday","no_sled",201,NA,NA,NA,5.1,NA,23,-1,20,22.2,0,2,0,-1,-1,1,1,0
"888",2021-01-08,"w2021","Fri","weekday","sled",66,NA,NA,NA,5.1,NA,23,-1,20,22.2,0,2,0,-1,-1,1,1,0
"889",2021-01-09,"w2021","Sat","weekend","no_sled",400,NA,NA,NA,5.1,NA,23,0,19,22.2,-1,0,2,0,-1,-1,1,1
"890",2021-01-09,"w2021","Sat","weekend","sled",165,NA,NA,NA,5.1,NA,23,0,19,22.2,-1,0,2,0,-1,-1,1,1
"891",2021-01-10,"w2021","Sun","weekend","no_sled",437,NA,NA,NA,5.1,NA,23,0,14,22.2,0,-1,0,2,0,-1,-1,1
"892",2021-01-10,"w2021","Sun","weekend","sled",124,NA,NA,NA,5.1,NA,23,0,14,22.2,0,-1,0,2,0,-1,-1,1
"893",2021-01-11,"w2021","Mon","weekday","no_sled",225,NA,NA,NA,5.1,NA,23,0,15,22.2,0,0,-1,0,0,0,-1,-1
"894",2021-01-11,"w2021","Mon","weekday","sled",55,NA,NA,NA,5.1,NA,23,0,15,22.2,0,0,-1,0,0,0,-1,-1
"895",2021-01-12,"w2021","Tue","weekday","no_sled",168,NA,NA,NA,5.1,NA,23,0,23,22.2,0,0,0,-1,0,0,0,-1
"896",2021-01-12,"w2021","Tue","weekday","sled",95,NA,NA,NA,5.1,NA,23,0,23,22.2,0,0,0,-1,0,0,0,-1
"897",2021-01-13,"w2021","Wed","weekday","no_sled",168,NA,NA,NA,5.1,NA,23,0,28,22.2,0,0,0,0,0,0,0,0
"898",2021-01-13,"w2021","Wed","weekday","sled",107,NA,NA,NA,5.1,NA,23,0,28,22.2,0,0,0,0,0,0,0,0
"899",2021-01-14,"w2021","Thu","weekday","no_sled",178,NA,NA,NA,5.1,NA,22,-1,20,23.2,0,0,0,0,-1,-1,-1,-1
"900",2021-01-14,"w2021","Thu","weekday","sled",66,NA,NA,NA,5.1,NA,22,-1,20,23.2,0,0,0,0,-1,-1,-1,-1
"901",2021-01-15,"w2021","Fri","weekday","no_sled",289,NA,NA,NA,5.1,NA,22,0,26,23.2,-1,0,0,0,-1,-1,-1,-1
"902",2021-01-15,"w2021","Fri","weekday","sled",100,NA,NA,NA,5.1,NA,22,0,26,23.2,-1,0,0,0,-1,-1,-1,-1
"903",2021-01-16,"w2021","Sat","weekend","no_sled",518,NA,NA,NA,5.1,NA,22,0,26,23.2,0,-1,0,0,0,-1,-1,-1
"904",2021-01-16,"w2021","Sat","weekend","sled",221,NA,NA,NA,5.1,NA,22,0,26,23.2,0,-1,0,0,0,-1,-1,-1
"905",2021-01-17,"w2021","Sun","weekend","no_sled",579,NA,NA,NA,5.1,NA,22,0,29,23.2,0,0,-1,0,0,0,-1,-1
"906",2021-01-17,"w2021","Sun","weekend","sled",162,NA,NA,NA,5.1,NA,22,0,29,23.2,0,0,-1,0,0,0,-1,-1
"907",2021-01-18,"w2021","Mon","weekday","no_sled",355,NA,NA,NA,5.1,NA,22,0,24,23.2,0,0,0,-1,0,0,0,-1
"908",2021-01-18,"w2021","Mon","weekday","sled",106,NA,NA,NA,5.1,NA,22,0,24,23.2,0,0,0,-1,0,0,0,-1
"909",2021-01-19,"w2021","Tue","weekday","no_sled",158,NA,NA,NA,5.1,NA,22,0,19,23.2,0,0,0,0,0,0,0,0
"910",2021-01-19,"w2021","Tue","weekday","sled",78,NA,NA,NA,5.1,NA,22,0,19,23.2,0,0,0,0,0,0,0,0
"911",2021-01-20,"w2021","Wed","weekday","no_sled",203,NA,NA,NA,5.2,NA,23,1,26,22.6,0,0,0,0,1,1,1,1
"912",2021-01-20,"w2021","Wed","weekday","sled",106,NA,NA,NA,5.2,NA,23,1,26,22.6,0,0,0,0,1,1,1,1
"913",2021-01-21,"w2021","Thu","weekday","no_sled",184,NA,NA,NA,5.2,NA,23,0,26,22.6,1,0,0,0,1,1,1,1
"914",2021-01-21,"w2021","Thu","weekday","sled",46,NA,NA,NA,5.2,NA,23,0,26,22.6,1,0,0,0,1,1,1,1
"915",2021-01-22,"w2021","Fri","weekday","no_sled",204,NA,NA,NA,5.3,NA,25,2,25,21.2,0,1,0,0,2,3,3,3
"916",2021-01-22,"w2021","Fri","weekday","sled",75,NA,NA,NA,5.3,NA,25,2,25,21.2,0,1,0,0,2,3,3,3
"917",2021-01-23,"w2021","Sat","weekend","no_sled",326,NA,NA,NA,5.4,NA,26,1,22,20.8,2,0,1,0,3,3,4,4
"918",2021-01-23,"w2021","Sat","weekend","sled",66,NA,NA,NA,5.4,NA,26,1,22,20.8,2,0,1,0,3,3,4,4
"919",2021-01-24,"w2021","Sun","weekend","no_sled",291,NA,NA,NA,5.6,NA,29,3,18,19.3,1,2,0,1,4,6,6,7
