"","date","modality","year","week","weekend","has_sled","Zone","user.count","rating_above","rating_near","rating_below","swe","change_swe","snow_depth","change_depth","air_temp","snow_density","lag1snow","lag2snow","lag3snow","lag4snow","past2snow","past3snow","past4snow","past5snow"
"6136",2020-02-08,"Non.motorized","w1920","Sat","weekend","no_sled","East River",20,"3","3","2",8.3,0.4,39,2,30,21.3,5,-1,0,2,7,6,6,8
"6137",2020-02-08,"Non.motorized","w1920","Sat","weekend","no_sled","Brush/Cement",12,"3","3","2",8.3,0.4,39,2,30,21.3,5,-1,0,2,7,6,6,8
"6138",2020-02-08,"Mechanized","w1920","Sat","weekend","no_sled","Kebler",0,"3","3","2",8.3,0.4,39,2,30,21.3,5,-1,0,2,7,6,6,8
"6139",2020-02-08,"Mechanized","w1920","Sat","weekend","no_sled","Slate River Rd",0,"3","3","2",8.3,0.4,39,2,30,21.3,5,-1,0,2,7,6,6,8
"6140",2020-02-08,"Mechanized","w1920","Sat","weekend","no_sled","Washington Gulch",0,"3","3","2",8.3,0.4,39,2,30,21.3,5,-1,0,2,7,6,6,8
"6141",2020-02-08,"Mechanized","w1920","Sat","weekend","no_sled","East River",2,"3","3","2",8.3,0.4,39,2,30,21.3,5,-1,0,2,7,6,6,8
"6142",2020-02-08,"Mechanized","w1920","Sat","weekend","no_sled","Brush/Cement",0,"3","3","2",8.3,0.4,39,2,30,21.3,5,-1,0,2,7,6,6,8
"6143",2020-02-08,"Hybrid","w1920","Sat","weekend","sled","Kebler",0,"3","3","2",8.3,0.4,39,2,30,21.3,5,-1,0,2,7,6,6,8
"6144",2020-02-08,"Hybrid","w1920","Sat","weekend","sled","Slate River Rd",1,"3","3","2",8.3,0.4,39,2,30,21.3,5,-1,0,2,7,6,6,8
"6145",2020-02-08,"Hybrid","w1920","Sat","weekend","sled","Washington Gulch",0,"3","3","2",8.3,0.4,39,2,30,21.3,5,-1,0,2,7,6,6,8
"6146",2020-02-08,"Hybrid","w1920","Sat","weekend","sled","East River",0,"3","3","2",8.3,0.4,39,2,30,21.3,5,-1,0,2,7,6,6,8
"6147",2020-02-08,"Hybrid","w1920","Sat","weekend","sled","Brush/Cement",0,"3","3","2",8.3,0.4,39,2,30,21.3,5,-1,0,2,7,6,6,8
"6148",2020-02-08,"Motorized","w1920","Sat","weekend","sled","Kebler",13,"3","3","2",8.3,0.4,39,2,30,21.3,5,-1,0,2,7,6,6,8
"6149",2020-02-08,"Motorized","w1920","Sat","weekend","sled","Slate River Rd",0,"3","3","2",8.3,0.4,39,2,30,21.3,5,-1,0,2,7,6,6,8
"6150",2020-02-08,"Motorized","w1920","Sat","weekend","sled","Washington Gulch",6,"3","3","2",8.3,0.4,39,2,30,21.3,5,-1,0,2,7,6,6,8
"6151",2020-02-08,"Motorized","w1920","Sat","weekend","sled","East River",3,"3","3","2",8.3,0.4,39,2,30,21.3,5,-1,0,2,7,6,6,8
"6152",2020-02-08,"Motorized","w1920","Sat","weekend","sled","Brush/Cement",1,"3","3","2",8.3,0.4,39,2,30,21.3,5,-1,0,2,7,6,6,8
"6153",2020-02-09,"Non.motorized","w1920","Sun","weekend","no_sled","Kebler",13,"3","2","2",8.4,0.1,38,-1,26,22.1,2,5,-1,0,1,6,5,5
"6154",2020-02-09,"Non.motorized","w1920","Sun","weekend","no_sled","Slate River Rd",18,"3","2","2",8.4,0.1,38,-1,26,22.1,2,5,-1,0,1,6,5,5
"6155",2020-02-09,"Non.motorized","w1920","Sun","weekend","no_sled","Washington Gulch",36,"3","2","2",8.4,0.1,38,-1,26,22.1,2,5,-1,0,1,6,5,5
"6156",2020-02-09,"Non.motorized","w1920","Sun","weekend","no_sled","East River",7,"3","2","2",8.4,0.1,38,-1,26,22.1,2,5,-1,0,1,6,5,5
"6157",2020-02-09,"Non.motorized","w1920","Sun","weekend","no_sled","Brush/Cement",49,"3","2","2",8.4,0.1,38,-1,26,22.1,2,5,-1,0,1,6,5,5
"6158",2020-02-09,"Mechanized","w1920","Sun","weekend","no_sled","Kebler",0,"3","2","2",8.4,0.1,38,-1,26,22.1,2,5,-1,0,1,6,5,5
"6159",2020-02-09,"Mechanized","w1920","Sun","weekend","no_sled","Slate River Rd",0,"3","2","2",8.4,0.1,38,-1,26,22.1,2,5,-1,0,1,6,5,5
"6160",2020-02-09,"Mechanized","w1920","Sun","weekend","no_sled","Washington Gulch",0,"3","2","2",8.4,0.1,38,-1,26,22.1,2,5,-1,0,1,6,5,5
"6161",2020-02-09,"Mechanized","w1920","Sun","weekend","no_sled","East River",1,"3","2","2",8.4,0.1,38,-1,26,22.1,2,5,-1,0,1,6,5,5
"6162",2020-02-09,"Mechanized","w1920","Sun","weekend","no_sled","Brush/Cement",4,"3","2","2",8.4,0.1,38,-1,26,22.1,2,5,-1,0,1,6,5,5
"6163",2020-02-09,"Hybrid","w1920","Sun","weekend","sled","Kebler",4,"3","2","2",8.4,0.1,38,-1,26,22.1,2,5,-1,0,1,6,5,5
"6164",2020-02-09,"Hybrid","w1920","Sun","weekend","sled","Slate River Rd",8,"3","2","2",8.4,0.1,38,-1,26,22.1,2,5,-1,0,1,6,5,5
"6165",2020-02-09,"Hybrid","w1920","Sun","weekend","sled","Washington Gulch",0,"3","2","2",8.4,0.1,38,-1,26,22.1,2,5,-1,0,1,6,5,5
"6166",2020-02-09,"Hybrid","w1920","Sun","weekend","sled","East River",0,"3","2","2",8.4,0.1,38,-1,26,22.1,2,5,-1,0,1,6,5,5
"6167",2020-02-09,"Hybrid","w1920","Sun","weekend","sled","Brush/Cement",0,"3","2","2",8.4,0.1,38,-1,26,22.1,2,5,-1,0,1,6,5,5
"6168",2020-02-09,"Motorized","w1920","Sun","weekend","sled","Kebler",56,"3","2","2",8.4,0.1,38,-1,26,22.1,2,5,-1,0,1,6,5,5
"6169",2020-02-09,"Motorized","w1920","Sun","weekend","sled","Slate River Rd",0,"3","2","2",8.4,0.1,38,-1,26,22.1,2,5,-1,0,1,6,5,5
"6170",2020-02-09,"Motorized","w1920","Sun","weekend","sled","Washington Gulch",4,"3","2","2",8.4,0.1,38,-1,26,22.1,2,5,-1,0,1,6,5,5
"6171",2020-02-09,"Motorized","w1920","Sun","weekend","sled","East River",3,"3","2","2",8.4,0.1,38,-1,26,22.1,2,5,-1,0,1,6,5,5
"6172",2020-02-09,"Motorized","w1920","Sun","weekend","sled","Brush/Cement",1,"3","2","2",8.4,0.1,38,-1,26,22.1,2,5,-1,0,1,6,5,5
"6173",2020-02-10,"Non.motorized","w1920","Mon","weekday","no_sled","Kebler",17,"2","2","1",8.4,0,38,0,22,22.1,-1,2,5,-1,-1,1,6,5
"6174",2020-02-10,"Non.motorized","w1920","Mon","weekday","no_sled","Slate River Rd",14,"2","2","1",8.4,0,38,0,22,22.1,-1,2,5,-1,-1,1,6,5
"6175",2020-02-10,"Non.motorized","w1920","Mon","weekday","no_sled","Washington Gulch",15,"2","2","1",8.4,0,38,0,22,22.1,-1,2,5,-1,-1,1,6,5
"6176",2020-02-10,"Non.motorized","w1920","Mon","weekday","no_sled","East River",19,"2","2","1",8.4,0,38,0,22,22.1,-1,2,5,-1,-1,1,6,5
"6177",2020-02-10,"Non.motorized","w1920","Mon","weekday","no_sled","Brush/Cement",20,"2","2","1",8.4,0,38,0,22,22.1,-1,2,5,-1,-1,1,6,5
"6178",2020-02-10,"Mechanized","w1920","Mon","weekday","no_sled","Kebler",0,"2","2","1",8.4,0,38,0,22,22.1,-1,2,5,-1,-1,1,6,5
"6179",2020-02-10,"Mechanized","w1920","Mon","weekday","no_sled","Slate River Rd",0,"2","2","1",8.4,0,38,0,22,22.1,-1,2,5,-1,-1,1,6,5
"6180",2020-02-10,"Mechanized","w1920","Mon","weekday","no_sled","Washington Gulch",0,"2","2","1",8.4,0,38,0,22,22.1,-1,2,5,-1,-1,1,6,5
"6181",2020-02-10,"Mechanized","w1920","Mon","weekday","no_sled","East River",1,"2","2","1",8.4,0,38,0,22,22.1,-1,2,5,-1,-1,1,6,5
"6182",2020-02-10,"Mechanized","w1920","Mon","weekday","no_sled","Brush/Cement",1,"2","2","1",8.4,0,38,0,22,22.1,-1,2,5,-1,-1,1,6,5
"6183",2020-02-10,"Hybrid","w1920","Mon","weekday","sled","Kebler",2,"2","2","1",8.4,0,38,0,22,22.1,-1,2,5,-1,-1,1,6,5
"6184",2020-02-10,"Hybrid","w1920","Mon","weekday","sled","Slate River Rd",9,"2","2","1",8.4,0,38,0,22,22.1,-1,2,5,-1,-1,1,6,5
"6185",2020-02-10,"Hybrid","w1920","Mon","weekday","sled","Washington Gulch",0,"2","2","1",8.4,0,38,0,22,22.1,-1,2,5,-1,-1,1,6,5
"6186",2020-02-10,"Hybrid","w1920","Mon","weekday","sled","East River",0,"2","2","1",8.4,0,38,0,22,22.1,-1,2,5,-1,-1,1,6,5
"6187",2020-02-10,"Hybrid","w1920","Mon","weekday","sled","Brush/Cement",1,"2","2","1",8.4,0,38,0,22,22.1,-1,2,5,-1,-1,1,6,5
"6188",2020-02-10,"Motorized","w1920","Mon","weekday","sled","Kebler",16,"2","2","1",8.4,0,38,0,22,22.1,-1,2,5,-1,-1,1,6,5
"6189",2020-02-10,"Motorized","w1920","Mon","weekday","sled","Slate River Rd",0,"2","2","1",8.4,0,38,0,22,22.1,-1,2,5,-1,-1,1,6,5
"6190",2020-02-10,"Motorized","w1920","Mon","weekday","sled","Washington Gulch",0,"2","2","1",8.4,0,38,0,22,22.1,-1,2,5,-1,-1,1,6,5
"6191",2020-02-10,"Motorized","w1920","Mon","weekday","sled","East River",1,"2","2","1",8.4,0,38,0,22,22.1,-1,2,5,-1,-1,1,6,5
"6192",2020-02-10,"Motorized","w1920","Mon","weekday","sled","Brush/Cement",2,"2","2","1",8.4,0,38,0,22,22.1,-1,2,5,-1,-1,1,6,5
"6193",2020-02-11,"Non.motorized","w1920","Tue","weekday","no_sled","Kebler",1,"2","2","2",8.5,0.1,40,2,16,21.2,0,-1,2,5,2,1,3,8
"6194",2020-02-11,"Non.motorized","w1920","Tue","weekday","no_sled","Slate River Rd",10,"2","2","2",8.5,0.1,40,2,16,21.2,0,-1,2,5,2,1,3,8
"6195",2020-02-11,"Non.motorized","w1920","Tue","weekday","no_sled","Washington Gulch",11,"2","2","2",8.5,0.1,40,2,16,21.2,0,-1,2,5,2,1,3,8
"6196",2020-02-11,"Non.motorized","w1920","Tue","weekday","no_sled","East River",31,"2","2","2",8.5,0.1,40,2,16,21.2,0,-1,2,5,2,1,3,8
"6197",2020-02-11,"Non.motorized","w1920","Tue","weekday","no_sled","Brush/Cement",17,"2","2","2",8.5,0.1,40,2,16,21.2,0,-1,2,5,2,1,3,8
"6198",2020-02-11,"Mechanized","w1920","Tue","weekday","no_sled","Kebler",0,"2","2","2",8.5,0.1,40,2,16,21.2,0,-1,2,5,2,1,3,8
"6199",2020-02-11,"Mechanized","w1920","Tue","weekday","no_sled","Slate River Rd",0,"2","2","2",8.5,0.1,40,2,16,21.2,0,-1,2,5,2,1,3,8
"6200",2020-02-11,"Mechanized","w1920","Tue","weekday","no_sled","Washington Gulch",0,"2","2","2",8.5,0.1,40,2,16,21.2,0,-1,2,5,2,1,3,8
"6201",2020-02-11,"Mechanized","w1920","Tue","weekday","no_sled","East River",0,"2","2","2",8.5,0.1,40,2,16,21.2,0,-1,2,5,2,1,3,8
"6202",2020-02-11,"Mechanized","w1920","Tue","weekday","no_sled","Brush/Cement",2,"2","2","2",8.5,0.1,40,2,16,21.2,0,-1,2,5,2,1,3,8
"6203",2020-02-11,"Hybrid","w1920","Tue","weekday","sled","Kebler",5,"2","2","2",8.5,0.1,40,2,16,21.2,0,-1,2,5,2,1,3,8
"6204",2020-02-11,"Hybrid","w1920","Tue","weekday","sled","Slate River Rd",5,"2","2","2",8.5,0.1,40,2,16,21.2,0,-1,2,5,2,1,3,8
"6205",2020-02-11,"Hybrid","w1920","Tue","weekday","sled","Washington Gulch",2,"2","2","2",8.5,0.1,40,2,16,21.2,0,-1,2,5,2,1,3,8
"6206",2020-02-11,"Hybrid","w1920","Tue","weekday","sled","East River",0,"2","2","2",8.5,0.1,40,2,16,21.2,0,-1,2,5,2,1,3,8
"6207",2020-02-11,"Hybrid","w1920","Tue","weekday","sled","Brush/Cement",2,"2","2","2",8.5,0.1,40,2,16,21.2,0,-1,2,5,2,1,3,8
"6208",2020-02-11,"Motorized","w1920","Tue","weekday","sled","Kebler",36,"2","2","2",8.5,0.1,40,2,16,21.2,0,-1,2,5,2,1,3,8
"6209",2020-02-11,"Motorized","w1920","Tue","weekday","sled","Slate River Rd",0,"2","2","2",8.5,0.1,40,2,16,21.2,0,-1,2,5,2,1,3,8
"6210",2020-02-11,"Motorized","w1920","Tue","weekday","sled","Washington Gulch",4,"2","2","2",8.5,0.1,40,2,16,21.2,0,-1,2,5,2,1,3,8
"6211",2020-02-11,"Motorized","w1920","Tue","weekday","sled","East River",2,"2","2","2",8.5,0.1,40,2,16,21.2,0,-1,2,5,2,1,3,8
"6212",2020-02-11,"Motorized","w1920","Tue","weekday","sled","Brush/Cement",6,"2","2","2",8.5,0.1,40,2,16,21.2,0,-1,2,5,2,1,3,8
"6213",2020-02-12,"Non.motorized","w1920","Wed","weekday","no_sled","Kebler",0,"2","2","2",8.5,0,39,-1,15,21.8,2,0,-1,2,1,1,0,2
"6214",2020-02-12,"Non.motorized","w1920","Wed","weekday","no_sled","Slate River Rd",15,"2","2","2",8.5,0,39,-1,15,21.8,2,0,-1,2,1,1,0,2
"6215",2020-02-12,"Non.motorized","w1920","Wed","weekday","no_sled","Washington Gulch",13,"2","2","2",8.5,0,39,-1,15,21.8,2,0,-1,2,1,1,0,2
"6216",2020-02-12,"Non.motorized","w1920","Wed","weekday","no_sled","East River",52,"2","2","2",8.5,0,39,-1,15,21.8,2,0,-1,2,1,1,0,2
"6217",2020-02-12,"Non.motorized","w1920","Wed","weekday","no_sled","Brush/Cement",13,"2","2","2",8.5,0,39,-1,15,21.8,2,0,-1,2,1,1,0,2
"6218",2020-02-12,"Mechanized","w1920","Wed","weekday","no_sled","Kebler",0,"2","2","2",8.5,0,39,-1,15,21.8,2,0,-1,2,1,1,0,2
"6219",2020-02-12,"Mechanized","w1920","Wed","weekday","no_sled","Slate River Rd",0,"2","2","2",8.5,0,39,-1,15,21.8,2,0,-1,2,1,1,0,2
"6220",2020-02-12,"Mechanized","w1920","Wed","weekday","no_sled","Washington Gulch",0,"2","2","2",8.5,0,39,-1,15,21.8,2,0,-1,2,1,1,0,2
"6221",2020-02-12,"Mechanized","w1920","Wed","weekday","no_sled","East River",2,"2","2","2",8.5,0,39,-1,15,21.8,2,0,-1,2,1,1,0,2
"6222",2020-02-12,"Mechanized","w1920","Wed","weekday","no_sled","Brush/Cement",1,"2","2","2",8.5,0,39,-1,15,21.8,2,0,-1,2,1,1,0,2
"6223",2020-02-12,"Hybrid","w1920","Wed","weekday","sled","Kebler",0,"2","2","2",8.5,0,39,-1,15,21.8,2,0,-1,2,1,1,0,2
"6224",2020-02-12,"Hybrid","w1920","Wed","weekday","sled","Slate River Rd",4,"2","2","2",8.5,0,39,-1,15,21.8,2,0,-1,2,1,1,0,2
"6225",2020-02-12,"Hybrid","w1920","Wed","weekday","sled","Washington Gulch",1,"2","2","2",8.5,0,39,-1,15,21.8,2,0,-1,2,1,1,0,2
"6226",2020-02-12,"Hybrid","w1920","Wed","weekday","sled","East River",0,"2","2","2",8.5,0,39,-1,15,21.8,2,0,-1,2,1,1,0,2
"6227",2020-02-12,"Hybrid","w1920","Wed","weekday","sled","Brush/Cement",0,"2","2","2",8.5,0,39,-1,15,21.8,2,0,-1,2,1,1,0,2
"6228",2020-02-12,"Motorized","w1920","Wed","weekday","sled","Kebler",23,"2","2","2",8.5,0,39,-1,15,21.8,2,0,-1,2,1,1,0,2
"6229",2020-02-12,"Motorized","w1920","Wed","weekday","sled","Slate River Rd",1,"2","2","2",8.5,0,39,-1,15,21.8,2,0,-1,2,1,1,0,2
"6230",2020-02-12,"Motorized","w1920","Wed","weekday","sled","Washington Gulch",4,"2","2","2",8.5,0,39,-1,15,21.8,2,0,-1,2,1,1,0,2
"6231",2020-02-12,"Motorized","w1920","Wed","weekday","sled","East River",1,"2","2","2",8.5,0,39,-1,15,21.8,2,0,-1,2,1,1,0,2
"6232",2020-02-12,"Motorized","w1920","Wed","weekday","sled","Brush/Cement",3,"2","2","2",8.5,0,39,-1,15,21.8,2,0,-1,2,1,1,0,2
"6233",2020-02-13,"Non.motorized","w1920","Thu","weekday","no_sled","Kebler",2,"2","2","1",8.5,0,39,0,18,21.8,-1,2,0,-1,-1,1,1,0
"6234",2020-02-13,"Non.motorized","w1920","Thu","weekday","no_sled","Slate River Rd",2,"2","2","1",8.5,0,39,0,18,21.8,-1,2,0,-1,-1,1,1,0
"6235",2020-02-13,"Non.motorized","w1920","Thu","weekday","no_sled","Washington Gulch",13,"2","2","1",8.5,0,39,0,18,21.8,-1,2,0,-1,-1,1,1,0
"6236",2020-02-13,"Non.motorized","w1920","Thu","weekday","no_sled","East River",34,"2","2","1",8.5,0,39,0,18,21.8,-1,2,0,-1,-1,1,1,0
"6237",2020-02-13,"Non.motorized","w1920","Thu","weekday","no_sled","Brush/Cement",11,"2","2","1",8.5,0,39,0,18,21.8,-1,2,0,-1,-1,1,1,0
"6238",2020-02-13,"Mechanized","w1920","Thu","weekday","no_sled","Kebler",0,"2","2","1",8.5,0,39,0,18,21.8,-1,2,0,-1,-1,1,1,0
"6239",2020-02-13,"Mechanized","w1920","Thu","weekday","no_sled","Slate River Rd",0,"2","2","1",8.5,0,39,0,18,21.8,-1,2,0,-1,-1,1,1,0
"6240",2020-02-13,"Mechanized","w1920","Thu","weekday","no_sled","Washington Gulch",0,"2","2","1",8.5,0,39,0,18,21.8,-1,2,0,-1,-1,1,1,0
"6241",2020-02-13,"Mechanized","w1920","Thu","weekday","no_sled","East River",0,"2","2","1",8.5,0,39,0,18,21.8,-1,2,0,-1,-1,1,1,0
"6242",2020-02-13,"Mechanized","w1920","Thu","weekday","no_sled","Brush/Cement",0,"2","2","1",8.5,0,39,0,18,21.8,-1,2,0,-1,-1,1,1,0
"6243",2020-02-13,"Hybrid","w1920","Thu","weekday","sled","Kebler",0,"2","2","1",8.5,0,39,0,18,21.8,-1,2,0,-1,-1,1,1,0
"6244",2020-02-13,"Hybrid","w1920","Thu","weekday","sled","Slate River Rd",4,"2","2","1",8.5,0,39,0,18,21.8,-1,2,0,-1,-1,1,1,0
"6245",2020-02-13,"Hybrid","w1920","Thu","weekday","sled","Washington Gulch",0,"2","2","1",8.5,0,39,0,18,21.8,-1,2,0,-1,-1,1,1,0
"6246",2020-02-13,"Hybrid","w1920","Thu","weekday","sled","East River",0,"2","2","1",8.5,0,39,0,18,21.8,-1,2,0,-1,-1,1,1,0
"6247",2020-02-13,"Hybrid","w1920","Thu","weekday","sled","Brush/Cement",1,"2","2","1",8.5,0,39,0,18,21.8,-1,2,0,-1,-1,1,1,0
"6248",2020-02-13,"Motorized","w1920","Thu","weekday","sled","Kebler",28,"2","2","1",8.5,0,39,0,18,21.8,-1,2,0,-1,-1,1,1,0
"6249",2020-02-13,"Motorized","w1920","Thu","weekday","sled","Slate River Rd",0,"2","2","1",8.5,0,39,0,18,21.8,-1,2,0,-1,-1,1,1,0
"6250",2020-02-13,"Motorized","w1920","Thu","weekday","sled","Washington Gulch",0,"2","2","1",8.5,0,39,0,18,21.8,-1,2,0,-1,-1,1,1,0
"6251",2020-02-13,"Motorized","w1920","Thu","weekday","sled","East River",0,"2","2","1",8.5,0,39,0,18,21.8,-1,2,0,-1,-1,1,1,0
"6252",2020-02-13,"Motorized","w1920","Thu","weekday","sled","Brush/Cement",3,"2","2","1",8.5,0,39,0,18,21.8,-1,2,0,-1,-1,1,1,0
"6253",2020-02-14,"Non.motorized","w1920","Fri","weekday","no_sled","Kebler",3,"2","1","1",8.6,0.1,38,-1,24,22.6,0,-1,2,0,-1,-2,0,0
"6254",2020-02-14,"Non.motorized","w1920","Fri","weekday","no_sled","Slate River Rd",13,"2","1","1",8.6,0.1,38,-1,24,22.6,0,-1,2,0,-1,-2,0,0
"6255",2020-02-14,"Non.motorized","w1920","Fri","weekday","no_sled","Washington Gulch",32,"2","1","1",8.6,0.1,38,-1,24,22.6,0,-1,2,0,-1,-2,0,0
"6256",2020-02-14,"Non.motorized","w1920","Fri","weekday","no_sled","East River",75,"2","1","1",8.6,0.1,38,-1,24,22.6,0,-1,2,0,-1,-2,0,0
"6257",2020-02-14,"Non.motorized","w1920","Fri","weekday","no_sled","Brush/Cement",27,"2","1","1",8.6,0.1,38,-1,24,22.6,0,-1,2,0,-1,-2,0,0
"6258",2020-02-14,"Mechanized","w1920","Fri","weekday","no_sled","Kebler",0,"2","1","1",8.6,0.1,38,-1,24,22.6,0,-1,2,0,-1,-2,0,0
"6259",2020-02-14,"Mechanized","w1920","Fri","weekday","no_sled","Slate River Rd",0,"2","1","1",8.6,0.1,38,-1,24,22.6,0,-1,2,0,-1,-2,0,0
"6260",2020-02-14,"Mechanized","w1920","Fri","weekday","no_sled","Washington Gulch",0,"2","1","1",8.6,0.1,38,-1,24,22.6,0,-1,2,0,-1,-2,0,0
"6261",2020-02-14,"Mechanized","w1920","Fri","weekday","no_sled","East River",3,"2","1","1",8.6,0.1,38,-1,24,22.6,0,-1,2,0,-1,-2,0,0
"6262",2020-02-14,"Mechanized","w1920","Fri","weekday","no_sled","Brush/Cement",1,"2","1","1",8.6,0.1,38,-1,24,22.6,0,-1,2,0,-1,-2,0,0
"6263",2020-02-14,"Hybrid","w1920","Fri","weekday","sled","Kebler",4,"2","1","1",8.6,0.1,38,-1,24,22.6,0,-1,2,0,-1,-2,0,0
"6264",2020-02-14,"Hybrid","w1920","Fri","weekday","sled","Slate River Rd",5,"2","1","1",8.6,0.1,38,-1,24,22.6,0,-1,2,0,-1,-2,0,0
"6265",2020-02-14,"Hybrid","w1920","Fri","weekday","sled","Washington Gulch",10,"2","1","1",8.6,0.1,38,-1,24,22.6,0,-1,2,0,-1,-2,0,0
"6266",2020-02-14,"Hybrid","w1920","Fri","weekday","sled","East River",0,"2","1","1",8.6,0.1,38,-1,24,22.6,0,-1,2,0,-1,-2,0,0
"6267",2020-02-14,"Hybrid","w1920","Fri","weekday","sled","Brush/Cement",0,"2","1","1",8.6,0.1,38,-1,24,22.6,0,-1,2,0,-1,-2,0,0
"6268",2020-02-14,"Motorized","w1920","Fri","weekday","sled","Kebler",33,"2","1","1",8.6,0.1,38,-1,24,22.6,0,-1,2,0,-1,-2,0,0
"6269",2020-02-14,"Motorized","w1920","Fri","weekday","sled","Slate River Rd",1,"2","1","1",8.6,0.1,38,-1,24,22.6,0,-1,2,0,-1,-2,0,0
"6270",2020-02-14,"Motorized","w1920","Fri","weekday","sled","Washington Gulch",1,"2","1","1",8.6,0.1,38,-1,24,22.6,0,-1,2,0,-1,-2,0,0
"6271",2020-02-14,"Motorized","w1920","Fri","weekday","sled","East River",0,"2","1","1",8.6,0.1,38,-1,24,22.6,0,-1,2,0,-1,-2,0,0
"6272",2020-02-14,"Motorized","w1920","Fri","weekday","sled","Brush/Cement",0,"2","1","1",8.6,0.1,38,-1,24,22.6,0,-1,2,0,-1,-2,0,0
"6273",2020-02-15,"Non.motorized","w1920","Sat","weekend","no_sled","Kebler",5,"1","1","1",8.6,0,38,0,26,22.6,-1,0,-1,2,-1,-1,-2,0
"6274",2020-02-15,"Non.motorized","w1920","Sat","weekend","no_sled","Slate River Rd",33,"1","1","1",8.6,0,38,0,26,22.6,-1,0,-1,2,-1,-1,-2,0
"6275",2020-02-15,"Non.motorized","w1920","Sat","weekend","no_sled","Washington Gulch",57,"1","1","1",8.6,0,38,0,26,22.6,-1,0,-1,2,-1,-1,-2,0
"6276",2020-02-15,"Non.motorized","w1920","Sat","weekend","no_sled","East River",124,"1","1","1",8.6,0,38,0,26,22.6,-1,0,-1,2,-1,-1,-2,0
"6277",2020-02-15,"Non.motorized","w1920","Sat","weekend","no_sled","Brush/Cement",75,"1","1","1",8.6,0,38,0,26,22.6,-1,0,-1,2,-1,-1,-2,0
"6278",2020-02-15,"Mechanized","w1920","Sat","weekend","no_sled","Kebler",0,"1","1","1",8.6,0,38,0,26,22.6,-1,0,-1,2,-1,-1,-2,0
"6279",2020-02-15,"Mechanized","w1920","Sat","weekend","no_sled","Slate River Rd",0,"1","1","1",8.6,0,38,0,26,22.6,-1,0,-1,2,-1,-1,-2,0
"6280",2020-02-15,"Mechanized","w1920","Sat","weekend","no_sled","Washington Gulch",0,"1","1","1",8.6,0,38,0,26,22.6,-1,0,-1,2,-1,-1,-2,0
"6281",2020-02-15,"Mechanized","w1920","Sat","weekend","no_sled","East River",13,"1","1","1",8.6,0,38,0,26,22.6,-1,0,-1,2,-1,-1,-2,0
"6282",2020-02-15,"Mechanized","w1920","Sat","weekend","no_sled","Brush/Cement",3,"1","1","1",8.6,0,38,0,26,22.6,-1,0,-1,2,-1,-1,-2,0
"6283",2020-02-15,"Hybrid","w1920","Sat","weekend","sled","Kebler",2,"1","1","1",8.6,0,38,0,26,22.6,-1,0,-1,2,-1,-1,-2,0
"6284",2020-02-15,"Hybrid","w1920","Sat","weekend","sled","Slate River Rd",18,"1","1","1",8.6,0,38,0,26,22.6,-1,0,-1,2,-1,-1,-2,0
"6285",2020-02-15,"Hybrid","w1920","Sat","weekend","sled","Washington Gulch",2,"1","1","1",8.6,0,38,0,26,22.6,-1,0,-1,2,-1,-1,-2,0
"6286",2020-02-15,"Hybrid","w1920","Sat","weekend","sled","East River",0,"1","1","1",8.6,0,38,0,26,22.6,-1,0,-1,2,-1,-1,-2,0
"6287",2020-02-15,"Hybrid","w1920","Sat","weekend","sled","Brush/Cement",0,"1","1","1",8.6,0,38,0,26,22.6,-1,0,-1,2,-1,-1,-2,0
"6288",2020-02-15,"Motorized","w1920","Sat","weekend","sled","Kebler",35,"1","1","1",8.6,0,38,0,26,22.6,-1,0,-1,2,-1,-1,-2,0
"6289",2020-02-15,"Motorized","w1920","Sat","weekend","sled","Slate River Rd",2,"1","1","1",8.6,0,38,0,26,22.6,-1,0,-1,2,-1,-1,-2,0
"6290",2020-02-15,"Motorized","w1920","Sat","weekend","sled","Washington Gulch",2,"1","1","1",8.6,0,38,0,26,22.6,-1,0,-1,2,-1,-1,-2,0
"6291",2020-02-15,"Motorized","w1920","Sat","weekend","sled","East River",0,"1","1","1",8.6,0,38,0,26,22.6,-1,0,-1,2,-1,-1,-2,0
"6292",2020-02-15,"Motorized","w1920","Sat","weekend","sled","Brush/Cement",9,"1","1","1",8.6,0,38,0,26,22.6,-1,0,-1,2,-1,-1,-2,0
"6293",2020-02-16,"Non.motorized","w1920","Sun","weekend","no_sled","Kebler",1,"1","1","1",8.8,0.2,37,-1,26,23.8,0,-1,0,-1,-1,-2,-2,-3
"6294",2020-02-16,"Non.motorized","w1920","Sun","weekend","no_sled","Slate River Rd",19,"1","1","1",8.8,0.2,37,-1,26,23.8,0,-1,0,-1,-1,-2,-2,-3
"6295",2020-02-16,"Non.motorized","w1920","Sun","weekend","no_sled","Washington Gulch",53,"1","1","1",8.8,0.2,37,-1,26,23.8,0,-1,0,-1,-1,-2,-2,-3
"6296",2020-02-16,"Non.motorized","w1920","Sun","weekend","no_sled","East River",73,"1","1","1",8.8,0.2,37,-1,26,23.8,0,-1,0,-1,-1,-2,-2,-3
"6297",2020-02-16,"Non.motorized","w1920","Sun","weekend","no_sled","Brush/Cement",42,"1","1","1",8.8,0.2,37,-1,26,23.8,0,-1,0,-1,-1,-2,-2,-3
